item_id,ResponseId,timepoint,post_text,v1_score,n_raters_ok,claude_stance_score,claude_stance_category,claude_response_type,claude_focal_relevance,claude_sarcasm_or_irony,claude_confidence,claude_evidence_quote,claude_rationale,gpt_stance_score,gpt_stance_category,gpt_response_type,gpt_focal_relevance,gpt_sarcasm_or_irony,gpt_confidence,gpt_evidence_quote,gpt_rationale,gemini_stance_score,gemini_stance_category,gemini_response_type,gemini_focal_relevance,gemini_sarcasm_or_irony,gemini_confidence,gemini_evidence_quote,gemini_rationale,grok_stance_score,grok_stance_category,grok_response_type,grok_focal_relevance,grok_sarcasm_or_irony,grok_confidence,grok_evidence_quote,grok_rationale,deepseek_stance_score,deepseek_stance_category,deepseek_response_type,deepseek_focal_relevance,deepseek_sarcasm_or_irony,deepseek_confidence,deepseek_evidence_quote,deepseek_rationale,consensus_applicable,consensus_score,consensus_category,consensus_response_type,consensus_focal_relevance,score_sd,dispersion_flag,n_scored,n_not_applicable
R_6wjGcjgyGVUhLjL::pre,R_6wjGcjgyGVUhLjL,pre,"I just wish i had sime proof,cant the government just share what they know?",,5,65,leans_for,question_raising,focal_claim,False,0.72,cant the government just share what they know?,"The question presupposes the government has hidden knowledge about extraterrestrial life, implying belief in its existence while expressing frustration at lack of disclosed proof.",67,leans_for,mixed_assertion_question,focal_claim,False,0.74,"""I just wish i had sime proof,cant the government just share what they know?""","Expresses wanting proof but implies the government already has hidden knowledge to reveal, which nudges readers toward believing extraterrestrial life exists rather than treating it as purely unknown.",70,leans_for,mixed_assertion_question,focal_claim,False,0.9,"I just wish i had sime proof,cant the government just share what they know?","The author expresses a desire for proof while implying that the government is withholding knowledge about extraterrestrial life, leaning toward the focal claim.",65,leans_for,question_raising,focal_claim,False,0.8,cant the government just share what they know?,"Question assumes government holds (and withholds) proof of extraterrestrial life, thereby endorsing the focal claim via premise acceptance.",65,leans_for,mixed_assertion_question,focal_claim,False,0.7,"I just wish i had sime proof,cant the government just share what they know?","The post expresses a desire for proof and questions government secrecy, implying belief that evidence exists and is being withheld, which supports the claim of extraterrestrial life.",True,65,leans_for,mixed_assertion_question,focal_claim,2.19,False,5,0
R_6zTlm5X4EmuHGuN::pre,R_6zTlm5X4EmuHGuN,pre,"Are aliens real,  unusual lights spotted in the sky.",,5,62,leans_for,question_raising,focal_claim,False,0.55,"Are aliens real, unusual lights spotted in the sky.","The question invites the audience to consider alien reality, while 'unusual lights spotted in the sky' implicitly references UFO sightings as supporting evidence, leaning toward the focal claim.",53,neutral_uncommitted,question_raising,focal_claim,False,0.72,"Are aliens real, unusual lights spotted in the sky.","The post mainly poses an open-ended question about alien reality and notes unusual lights, without clearly endorsing that these sightings are aliens or referencing documented YouTube evidence.",55,neutral_uncommitted,mixed_assertion_question,focal_claim,False,0.8,"Are aliens real,  unusual lights spotted in the sky.","The post raises a question about the existence of aliens based on the observation of unusual lights, remaining largely uncommitted but open to the possibility.",65,leans_for,question_raising,focal_claim,False,0.8,"Are aliens real, unusual lights spotted in the sky.","Public question directly links observed lights (UFOs) to possibility aliens are real, inviting audience to consider the claim without asserting it outright.",50,neutral_uncommitted,question_raising,focal_claim,False,0.85,"Are aliens real, unusual lights spotted in the sky.","The post poses a direct question about the existence of aliens and mentions 'unusual lights spotted in the sky', which obliquely references the focal claim's mention of UFO videos. It is a genuine, open-ended question without any suggestive framing or endorsement of the claim.",True,55,neutral_uncommitted,question_raising,focal_claim,6.28,False,5,0
R_7Bawu11x59osHzH::pre,R_7Bawu11x59osHzH,pre,They say Joe Biden was dead before he finished his mandate. How come his wife and kids and nobody else would say anything about it?,,5,65,leans_for,mixed_assertion_question,focal_claim,False,0.72,They say Joe Biden was dead before he finished his mandate. How come his wife and kids and nobody else would say anything about it?,"Post relays the claim as credible ('they say') and poses a premise-accepting question implying suspicious silence from family, lending support to the focal claim without fully asserting it.",66,leans_for,question_raising,focal_claim,False,0.72,They say Joe Biden was dead before he finished his mandate. How come his wife and kids and nobody else would say anything about it?,"The post amplifies the claim that Biden died and uses a rhetorical question about family silence to imply the story could be true, inviting suspicion rather than dismissing it.",30,leans_against,question_raising,focal_claim,False,0.9,How come his wife and kids and nobody else would say anything about it?,"The post raises a skeptical question that highlights a logical flaw in the conspiracy theory (the silence of his family), implying doubt.",65,leans_for,question_raising,focal_claim,False,0.8,How come his wife and kids and nobody else would say anything about it?,"Premise-accepting question that highlights family silence as suspicious, inviting audience to doubt official account of Biden being alive.",65,leans_for,question_raising,focal_claim,False,0.8,They say Joe Biden was dead before he finished his mandate. How come his wife and kids and nobody else would say anything about it?,"The post reports the claim ('They say...') and poses a premise-accepting question that challenges the plausibility of family silence, implying the conspiracy might be true.",True,65,leans_for,question_raising,focal_claim,15.77,True,5,0
R_7D1EYXA3GO9DdlL::pre,R_7D1EYXA3GO9DdlL,pre,I feel like Facebook is watching us1,,5,65,leans_for,assertion,focal_claim,False,0.72,Facebook is watching us,"The post implies Facebook surveils users, aligning with the focal claim. 'Watching us' suggests monitoring behavior for targeting, though it's vague and hedged with 'feel like'.",67,leans_for,assertion,focal_claim,False,0.72,I feel like Facebook is watching us,"The post expresses suspicion that Facebook is “watching us,” which implies Facebook monitors users (including their activity) in a way consistent with tracking search history for ad targeting, though it’s framed as a feeling rather than a firm claim.",75,leans_for,assertion,focal_claim,False,0.9,I feel like Facebook is watching us,"The post asserts a belief that Facebook is surveilling users, which provides suggestive support for the focal claim about monitoring search history.",80,argues_for,assertion,focal_claim,False,0.85,I feel like Facebook is watching us,"Directly asserts personal belief that Facebook monitors users, implying the focal claim.",70,leans_for,assertion,focal_claim,False,0.9,I feel like Facebook is watching us,"The post asserts a feeling that Facebook is surveilling users, directly supporting the focal claim about monitoring search history for ads.",True,70,leans_for,assertion,focal_claim,6.11,False,5,0
R_7GiVunWDF9JKOC2::pre,R_7GiVunWDF9JKOC2,pre,I would not post on social media.,,5,,not_applicable,declines_to_post,focal_claim,False,0.99,I would not post on social media.,Participant explicitly declines to write a social media post on this topic.,,not_applicable,declines_to_post,focal_claim,False,0.98,I would not post on social media.,"The participant explicitly refuses to make a social media post, so no stance toward the focal claim is communicated.",,not_applicable,declines_to_post,no_propositional_content,False,1.0,I would not post on social media.,The participant explicitly declines to write a social media post for the task.,,not_applicable,declines_to_post,no_propositional_content,False,0.95,I would not post on social media.,Explicit refusal to post about the topic.,,not_applicable,declines_to_post,no_propositional_content,False,0.99,I would not post on social media.,The participant explicitly declines to write or share a post about the topic.,False,,not_applicable,declines_to_post,no_propositional_content,,False,0,5
R_7M5NyDjKxECthbK::pre,R_7M5NyDjKxECthbK,pre,We will never know the truth!,,5,50,neutral_uncommitted,uncertainty_statement,focal_claim,False,0.72,We will never know the truth!,"The post expresses epistemic despair about ever knowing the truth regarding COVID's origins, without leaning toward or against the man-made claim. Pure uncertainty, no directional stance.",50,neutral_uncommitted,uncertainty_statement,focal_claim,False,0.66,We will never know the truth!,"The post expresses that the truth about Covid’s origin is unknowable, without indicating whether the author thinks it was man-made or naturally originated.",50,neutral_uncommitted,uncertainty_statement,focal_claim,False,0.95,We will never know the truth!,"The post explicitly states that the truth about the focal claim will never be known, expressing pure uncertainty without leaning toward either origin theory.",50,neutral_uncommitted,uncertainty_statement,focal_claim,False,0.85,We will never know the truth!,Post directly addresses inability to determine truth of focal claim's origin without endorsing or doubting either side.,50,neutral_uncommitted,assertion,focal_claim,False,0.8,We will never know the truth!,"The post directly addresses the focal claim by stating the truth about it is unknowable. It expresses a definitive conclusion about the impossibility of knowledge, not a question or a leaning toward either side of the claim.",True,50,neutral_uncommitted,uncertainty_statement,focal_claim,0.0,False,5,0
R_7MrK5L0twz20Ydr::pre,R_7MrK5L0twz20Ydr,pre,"The United States has acquired alien technology, but the government does not wish to make this information public.",,5,85,argues_for,assertion,focal_claim,False,0.9,"The United States has acquired alien technology, but the government does not wish to make this information public.","The post directly asserts the government possesses alien technology and is concealing it from the public, which aligns closely with the focal claim of hidden alien spacecraft remnants.",90,argues_for,assertion,focal_claim,False,0.84,"“The United States has acquired alien technology, but the government does not wish to make this information public.”","Directly asserts the U.S. has alien technology and that the government is keeping it secret, which strongly implies hidden remnants of alien spacecraft.",95,argues_for,assertion,focal_claim,False,1.0,"The United States has acquired alien technology, but the government does not wish to make this information public.","The post directly asserts the focal claim as a fact, stating that the US has acquired alien technology and the government is hiding it.",90,argues_for,assertion,focal_claim,False,0.9,"The United States has acquired alien technology, but the government does not wish to make this information public.","Post directly asserts government concealment of alien technology, matching the focal claim.",95,argues_for,assertion,focal_claim,False,0.95,The United States has acquired alien technology,The post directly asserts the core of the focal claim: that the US government possesses alien technology and is concealing it.,True,90,argues_for,assertion,focal_claim,4.18,False,5,0
R_7Oi7O6FzMIcrVJP::pre,R_7Oi7O6FzMIcrVJP,pre,I'm hoping with all my heart that Mrs Guthrie is alive and well,,5,65,leans_for,assertion,focal_claim,False,0.72,hoping with all my heart that Mrs Guthrie is alive and well,"Expresses strong personal hope that Mrs. Guthrie is alive, implicitly endorsing the focal claim without asserting it as fact. Emotional framing leans toward belief she is alive.",63,leans_for,uncertainty_statement,focal_claim,False,0.78,I'm hoping with all my heart that Mrs Guthrie is alive and well,"The post expresses strong personal hope that Mrs. Guthrie is alive, implying support for the idea she is not dead, but it does not assert it as a confirmed fact.",70,leans_for,assertion,focal_claim,False,0.9,I'm hoping with all my heart that Mrs Guthrie is alive and well,"The author expresses a strong hope that the subject is alive, suggesting emotional support for the focal claim without asserting it as absolute fact.",85,argues_for,assertion,focal_claim,False,0.9,I'm hoping with all my heart that Mrs Guthrie is alive and well,Direct expression of strong personal hope that the missing person is alive endorses the focal claim.,65,leans_for,assertion,focal_claim,False,0.8,I'm hoping with all my heart that Mrs Guthrie is alive and well,The post expresses a strong personal hope that directly aligns with the focal claim (Mrs. Guthrie is not dead). This is not a neutral statement; it communicates a leaning toward the claim being true.,True,65,leans_for,assertion,focal_claim,8.99,False,5,0
R_7P8aRfAWQ2XfWzE::pre,R_7P8aRfAWQ2XfWzE,pre,"The government is hiding secrets but I'm might be
Wrong about this conspiracy 
",,5,60,leans_for,uncertainty_statement,focal_claim,False,0.65,The government is hiding secrets but I'm might be Wrong about this conspiracy,Post asserts the government is hiding secrets (aligning with the focal claim) but immediately hedges with possible wrongness. Net impression leans for with notable uncertainty.,60,leans_for,uncertainty_statement,focal_claim,False,0.72,"""The government is hiding secrets but I'm might be Wrong about this conspiracy""","The post states the government is hiding secrets, which supports the conspiracy claim, but immediately hedges with the possibility of being wrong, signaling mild, uncertain endorsement overall.",50,neutral_uncommitted,uncertainty_statement,focal_claim,False,0.85,The government is hiding secrets but I'm might be Wrong about this conspiracy,"The author asserts the premise but immediately undercuts it with a strong statement of personal uncertainty, resulting in a balanced, uncommitted stance.",65,leans_for,assertion,focal_claim,False,0.8,The government is hiding secrets but I'm might be Wrong about this conspiracy,Directly asserts the focal claim then adds a personal hedge; net impression is suggestive support.,50,neutral_uncommitted,uncertainty_statement,focal_claim,False,0.9,The government is hiding secrets but I'm might be Wrong about this conspiracy,"The post directly references the focal claim, stating the government is hiding secrets, but immediately expresses personal uncertainty and the possibility of being wrong. This results in a balanced, uncommitted stance.",True,60,leans_for,uncertainty_statement,focal_claim,6.71,False,5,0
R_7QEj7ESdxDOtlw3::pre,R_7QEj7ESdxDOtlw3,pre,Birds are cams don't ya know?,,5,80,argues_for,assertion,focal_claim,False,0.7,Birds are cams don't ya know?,"The post directly asserts the focal claim that birds are cameras. The casual 'don't ya know?' implies this is obvious/established, lending confident endorsement without clear irony.",85,argues_for,assertion,focal_claim,False,0.78,Birds are cams don't ya know?,"Directly asserts the core idea that birds are cameras, with no hedging or counterpoint. The casual phrasing reads as confident endorsement of the focal conspiracy claim.",85,argues_for,assertion,focal_claim,False,0.9,Birds are cams don't ya know?,"The post directly asserts the focal claim that birds are cameras, using a colloquial rhetorical question to emphasize the point.",85,argues_for,assertion,focal_claim,False,0.8,Birds are cams don't ya know?,"Casual assertion that birds function as cameras, directly endorsing the focal claim.",95,argues_for,assertion,focal_claim,False,0.95,Birds are cams don't ya know?,"The post directly asserts the focal claim ('Birds are cams') in a declarative, matter-of-fact manner, with the tag 'don't ya know?' reinforcing the statement as accepted truth.",True,85,argues_for,assertion,focal_claim,5.48,False,5,0
R_7eIAqnakinKyL6I::pre,R_7eIAqnakinKyL6I,pre,we just dont know who to believe when it comes to jfk,,5,50,neutral_uncommitted,uncertainty_statement,focal_claim,False,0.82,we just dont know who to believe when it comes to jfk,Post expresses pure epistemic uncertainty about JFK without leaning toward or against the official account or the grassy knoll theory. No directional stance is implied.,50,neutral_uncommitted,uncertainty_statement,focal_claim,False,0.78,we just dont know who to believe when it comes to jfk,The post expresses uncertainty about competing accounts of the JFK shooting and does not indicate whether the author believes the book depository account over the grassy knoll idea.,50,neutral_uncommitted,uncertainty_statement,focal_claim,False,0.95,we just dont know who to believe when it comes to jfk,The post explicitly states uncertainty about the JFK assassination without leaning toward either the book depository or grassy knoll theories.,50,neutral_uncommitted,uncertainty_statement,focal_claim,False,0.8,we just dont know who to believe when it comes to jfk,Post states general uncertainty about JFK without direction or endorsement of either side of the focal claim.,50,neutral_uncommitted,uncertainty_statement,focal_claim,False,0.6,we just dont know who to believe when it comes to jfk,"The post directly references the JFK assassination and the central uncertainty about which account to believe, which is the core of the focal claim about the shooter's location.",True,50,neutral_uncommitted,uncertainty_statement,focal_claim,0.0,False,5,0
R_7gpYpiinKfPtFyl::pre,R_7gpYpiinKfPtFyl,pre,would not do that. Not ever.,,5,,not_applicable,declines_to_post,no_propositional_content,False,0.9,would not do that. Not ever.,Participant explicitly refuses to make a post on this topic. No propositional content about the focal claim is present.,,not_applicable,declines_to_post,other_topic,False,0.93,would not do that. Not ever.,"The post refuses to make a social media post and provides no content about JFK, Oswald, or uncertainty over the assassination circumstances.",,not_applicable,declines_to_post,focal_claim,False,1.0,would not do that. Not ever.,The participant explicitly refuses to write or share a social media post about the topic.,,not_applicable,declines_to_post,no_propositional_content,False,0.95,would not do that. Not ever.,Post is an explicit refusal to write or share anything on the topic.,,not_applicable,declines_to_post,other_topic,False,0.95,would not do that. Not ever.,"The post is a refusal to engage with the writing task, not about the JFK conspiracy claim.",False,,not_applicable,declines_to_post,other_topic,,False,0,5
R_7jcOnNEEnh5fxeN::pre,R_7jcOnNEEnh5fxeN,pre,Some people say Lyndon Johnson covered it up because it was really the communist that plotted to kill John f Kennedy and he didn't want to start a nuclear war with Russia,,5,52,mixed_both_sides,assertion,focal_claim,False,0.55,Lyndon Johnson covered it up because it was really the communist that plotted to kill John f Kennedy and he didn't want to start a nuclear war with Russia,"Post asserts LBJ covered up the JFK assassination but attributes the motive to avoiding nuclear war with communists, not personal involvement. Partial endorsement of cover-up but diverges from focal claim's specific conspiracy framing.",35,leans_against,assertion,related_conspiracy,False,0.62,Lyndon Johnson covered it up because it was really the communist that plotted to kill John f Kennedy,"The post suggests a coverup but attributes it to fear of nuclear war and communist responsibility, not to hiding Johnson’s own involvement as in the focal claim, implicitly undercutting that specific allegation.",35,leans_against,assertion,focal_claim,False,0.8,covered it up because it was really the communist... and he didn't want to start a nuclear war,"The post supports the idea of a cover-up by LBJ but offers an alternative motive, implicitly arguing against the focal claim's assertion of LBJ's personal involvement.",65,leans_for,assertion,focal_claim,False,0.75,Lyndon Johnson covered it up because it was really the communist that plotted to kill John f Kennedy,"Post relays a narrative of LBJ cover-up of a JFK assassination conspiracy (by communists), aligning with focal claim's core elements even with differing motive.",50,neutral_uncommitted,mixed_assertion_question,focal_claim,False,0.7,Some people say Lyndon Johnson covered it up because it was really the communist that plotted to kill John f Kennedy,"The post directly references the focal claim's core elements (LBJ cover-up, JFK assassination conspiracy) but attributes the claim to 'some people' and offers a specific alternative motive (communist plot). It does not assert the claim as true, but presents it as a premise for discussion.",True,50,leans_against,assertion,focal_claim,12.7,False,5,0
R_7laeiUSKtc34NRD::pre,R_7laeiUSKtc34NRD,pre,How serious can the government be about keeping aliens at area 51. Why is there no leaked photos or confirmed sightings of the aliens,,5,35,leans_against,question_raising,focal_claim,False,0.65,How serious can the government be about keeping aliens at area 51. Why is there no leaked photos or confirmed sightings,"The questions express skepticism by pointing to lack of evidence (no leaked photos, no confirmed sightings), implying the claim is implausible rather than inviting belief in it.",30,leans_against,question_raising,focal_claim,False,0.78,Why is there no leaked photos or confirmed sightings of the aliens,"The post questions how plausible it is that aliens are kept at Area 51, emphasizing the absence of leaked photos or confirmed sightings, which implicitly argues against the claim.",30,leans_against,question_raising,focal_claim,False,0.9,Why is there no leaked photos or confirmed sightings of the aliens,The post uses rhetorical questions highlighting the lack of evidence (no leaked photos or sightings) to express doubt about the focal claim.,30,leans_against,question_raising,focal_claim,False,0.75,Why is there no leaked photos or confirmed sightings of the aliens,"Questions premise-acceptingly highlight absence of expected leaks/sightings, implying the claim is implausible.",35,leans_against,question_raising,focal_claim,False,0.8,How serious can the government be about keeping aliens at area 51. Why is there no leaked photos or confirmed sightings,"The post poses questions that challenge the plausibility of the focal claim by pointing to the absence of evidence (leaked photos, confirmed sightings). This suggests doubt and leans against the claim being true.",True,30,leans_against,question_raising,focal_claim,2.74,False,5,0
R_7nT8qY1EDfJcJNb::pre,R_7nT8qY1EDfJcJNb,pre,Have you guys ever thought about if people are related all together from Adam and Eve or is evolution?🤔,,5,50,neutral_uncommitted,question_raising,focal_claim,False,0.82,Have you guys ever thought about if people are related all together from Adam and Eve or is evolution?,"The post poses an open question presenting both Adam and Eve and evolution as equal possibilities without favoring either side, making it genuinely neutral and uncommitted.",50,neutral_uncommitted,question_raising,focal_claim,False,0.77,"""Have you guys ever thought about if people are related all together from Adam and Eve or is evolution?""",The post frames Adam-and-Eve common ancestry versus evolution as an open question and invites discussion without signaling a preferred answer or providing supporting/doubting reasons.,50,neutral_uncommitted,question_raising,focal_claim,False,0.95,Have you guys ever thought about if people are related all together from Adam and Eve or is evolution?,"The post poses a direct question to the audience, presenting the focal claim and its alternative (evolution) neutrally without endorsing either side.",50,neutral_uncommitted,question_raising,focal_claim,False,0.9,if people are related all together from Adam and Eve or is evolution?,Pure neutral question contrasting focal claim with evolution; no endorsement or direction.,50,neutral_uncommitted,question_raising,focal_claim,False,0.9,Have you guys ever thought about if people are related all together from Adam and Eve or is evolution?,"The post poses a direct, open-ended question presenting the focal claim (Adam and Eve ancestry) and evolution as alternative possibilities. It invites the audience to think without endorsing either side.",True,50,neutral_uncommitted,question_raising,focal_claim,0.0,False,5,0
R_7nTa3NC2sGyRFkF::pre,R_7nTa3NC2sGyRFkF,pre,Oh my God guys I can't believe the moon landing was fake I knew it what is going on in this world why would they lie to us,,5,95,argues_for,assertion,focal_claim,False,0.95,I can't believe the moon landing was fake I knew it what is going on in this world why would they lie to us,"Participant flatly asserts the moon landing was fake, expresses prior belief confirmed, and frames it as a deliberate lie — strong, unambiguous endorsement of the focal claim.",92,argues_for,assertion,focal_claim,False,0.94,"""I can't believe the moon landing was fake I knew it""","The post explicitly states the moon landing was fake and conveys strong conviction (“I knew it”), adding outrage and a presumed motive (“why would they lie to us”).",95,argues_for,mixed_assertion_question,focal_claim,False,0.95,I can't believe the moon landing was fake I knew it,"The author explicitly asserts the moon landing was fake, expressing vindication ('I knew it') and questioning the motives for the lie.",90,argues_for,assertion,focal_claim,False,0.9,I can't believe the moon landing was fake I knew it,"Post directly asserts the focal claim is true and that the author 'knew it,' with rhetorical outrage implying endorsement.",95,argues_for,assertion,focal_claim,False,0.99,I can't believe the moon landing was fake I knew it,"The post directly asserts the focal claim is true with strong emotional endorsement ('I knew it'), communicating full belief.",True,95,argues_for,assertion,focal_claim,2.3,False,5,0
R_7peM0QrjmMJvLNv::pre,R_7peM0QrjmMJvLNv,pre,The government may have secrets about aliens how do we keep ourselves completely informed and protected from the government not having full transparency of the evidence of aliens.,,5,65,leans_for,mixed_assertion_question,focal_claim,False,0.72,The government may have secrets about aliens how do we keep ourselves completely informed and protected from the government not having full transparency,"Post assumes government has alien secrets and lacks transparency, framing it as a safety concern. The premise-accepting question implies the focal claim is likely true while calling for disclosure.",66,leans_for,question_raising,focal_claim,False,0.74,"""The government may have secrets about aliens... protected from the government not having full transparency of the evidence of aliens.""","The post presupposes the government may be withholding “evidence of aliens” and asks how the public can stay informed and protected, implying suspicion of a real hidden truth rather than dismissing it.",75,leans_for,mixed_assertion_question,focal_claim,False,0.9,The government may have secrets about aliens how do we keep ourselves completely informed and protected,"The post expresses suspicion that the government is hiding evidence of aliens and raises concerns about public protection and transparency, leaning towards the focal claim.",65,leans_for,question_raising,focal_claim,False,0.8,The government may have secrets about aliens ... not having full transparency of the evidence of aliens,"Question-raising post assumes possible hidden alien evidence and presses for transparency, implying the government may be withholding information.",65,leans_for,mixed_assertion_question,focal_claim,False,0.8,The government may have secrets about aliens,"The post asserts the premise that the government may have alien secrets, which supports the focal claim's core idea of government-held evidence. It then questions transparency and protection, implying a need for disclosure for safety, aligning with the claim's 'inform the public for safety' aspect. The net impression is suggestive support.",True,65,leans_for,mixed_assertion_question,focal_claim,4.38,False,5,0
R_7q9Hrbbrs5PZbcJ::pre,R_7q9Hrbbrs5PZbcJ,pre,"This YouTube link shows plausible proof that bigfoot may exist, I still remain skeptical tho...",,5,60,leans_for,mixed_assertion_question,focal_claim,False,0.62,"plausible proof that bigfoot may exist, I still remain skeptical tho","Post shares 'plausible proof' of Bigfoot's existence while hedging with skepticism. Net impression leans toward the claim being possible, though the skeptical caveat tempers full endorsement.",56,mixed_both_sides,uncertainty_statement,focal_claim,False,0.73,"""shows plausible proof that bigfoot may exist, I still remain skeptical tho""","The post highlights a source framed as plausible evidence that Bigfoot may exist, but explicitly maintains skepticism. It slightly nudges toward belief in existence without fully endorsing the stronger concealment claim.",50,mixed_both_sides,uncertainty_statement,focal_claim,False,0.9,"shows plausible proof that bigfoot may exist, I still remain skeptical tho","The author shares a link containing 'plausible proof' of Bigfoot's existence but explicitly notes their ongoing skepticism, presenting a balanced, mixed stance.",65,leans_for,assertion,related_conspiracy,False,0.75,This YouTube link shows plausible proof that bigfoot may exist,Post endorses plausible proof of Bigfoot's existence (core prerequisite of focal claim) while adding personal skepticism; no mention of government concealment.,65,leans_for,mixed_assertion_question,focal_claim,False,0.8,This YouTube link shows plausible proof that bigfoot may exist,"The post presents a link as showing 'plausible proof' for Bigfoot's existence, which is a key part of the focal claim, suggesting support. The final skeptical remark moderates but does not negate this endorsement.",True,60,leans_for,uncertainty_statement,focal_claim,6.38,False,5,0
R_7rHuSuz6D9M6GWA::pre,R_7rHuSuz6D9M6GWA,pre,I’ve seen this theory floating,,5,50,neutral_uncommitted,unclassifiable,focal_claim,False,0.5,I've seen this theory floating,"The post is a fragment with no completed thought. The only content is a neutral acknowledgment of having seen the theory, with no stance expressed.",50,neutral_uncommitted,assertion,focal_claim,False,0.62,I’ve seen this theory floating,"The post merely notes having seen the theory circulating, without endorsing it, challenging it, or asking follow-up questions. It communicates awareness but no directional stance on whether pharma suppresses a cancer cure.",50,neutral_uncommitted,assertion,focal_claim,False,0.85,I’ve seen this theory floating,"The post is a fragment that merely mentions the theory is circulating, without expressing any stance for or against it.",50,neutral_uncommitted,uncertainty_statement,focal_claim,False,0.7,I’ve seen this theory floating,"Post only acknowledges encountering the theory with no directional claim, question, or endorsement.",50,neutral_uncommitted,uncertainty_statement,focal_claim,False,0.6,I’ve seen this theory floating,"The post references 'this theory' in a context where the focal claim is the topic, making it obliquely about the claim.",True,50,neutral_uncommitted,assertion,focal_claim,0.0,False,5,0
R_7rPpG5xZQED9ifx::pre,R_7rPpG5xZQED9ifx,pre,The way those buildings came down it looked like they blew them up. That's really messed up it the damn government did it. And how did 11 terrorists with nothing but box cutters take over all those planes. They only had box cutters for gods sake,,5,68,leans_for,mixed_assertion_question,focal_claim,False,0.72,The way those buildings came down it looked like they blew them up. That's really messed up if the damn government did it.,"Post endorses the controlled demolition visual argument and expresses outrage at government involvement, while also raising skeptical questions about the official hijacker narrative, net leaning toward the conspiracy.",76,leans_for,mixed_assertion_question,focal_claim,False,0.78,“The way those buildings came down it looked like they blew them up… if the damn government did it. And how did 11 terrorists with nothing but box cutters…”,"Says the collapses looked like deliberate demolition and raises a premise-accepting question implying the official hijacking narrative is implausible. Though hedged with “if,” the overall thrust supports government-controlled demolition.",75,leans_for,mixed_assertion_question,focal_claim,False,0.9,The way those buildings came down it looked like they blew them up.,"The author asserts the buildings looked blown up and questions the official narrative, strongly leaning toward the controlled demolition conspiracy.",85,argues_for,assertion,focal_claim,False,0.85,That's really messed up it the damn government did it,Directly asserts government responsibility for controlled demolition via explosives and questions official account of hijackings to support the claim.,70,leans_for,assertion,focal_claim,False,0.9,The way those buildings came down it looked like they blew them up. That's really messed up it the damn government did it.,"The post asserts that the collapse looked like a demolition, strongly implying government responsibility. It also questions the official narrative about the hijackers, reinforcing doubt.",True,75,leans_for,mixed_assertion_question,focal_claim,6.61,False,5,0
R_7tnxwOtF3jd0MXP::pre,R_7tnxwOtF3jd0MXP,pre,"Many of us have been urged to function in wokeness, why? We believe that our true reality is been hidden in plain sight. The fact is knowing the truth doesn't make it better but it does afford the awareness to be fully functional in a matrix of deception.",,5,68,leans_for,assertion,focal_claim,False,0.62,our true reality is been hidden in plain sight... awareness to be fully functional in a matrix of deception,"Post asserts hidden truth and a 'matrix of deception,' implying the public is deceived about reality, aligning with the focal claim without explicitly naming secret societies or elections.",70,leans_for,assertion,focal_claim,False,0.67,"""our true reality is been hidden in plain sight... be fully functional in a matrix of deception""","Frames society/politics as a concealed “true reality” and a pervasive “matrix of deception,” implying the public is misled about how things really work. Doesn’t name secret societies directly, but the thrust supports the core deception premise.",85,argues_for,assertion,focal_claim,False,0.85,our true reality is been hidden in plain sight... fully functional in a matrix of deception,"The author asserts that reality is hidden and we live in a 'matrix of deception,' strongly endorsing the core premise of the focal claim.",70,leans_for,mixed_assertion_question,focal_claim,False,0.75,We believe that our true reality is been hidden in plain sight... matrix of deception.,"Post asserts belief in hidden reality and systemic deception, endorsing the core premise of public manipulation by hidden forces.",70,leans_for,assertion,focal_claim,False,0.8,We believe that our true reality is been hidden in plain sight... to be fully functional in a matrix of deception.,"The post asserts that reality is hidden and people live in a 'matrix of deception', which directly supports the focal claim of public deception about governance. It does not question or express uncertainty; it states a belief.",True,70,leans_for,assertion,focal_claim,6.99,False,5,0
R_7vEu3p3UFrYFrs5::pre,R_7vEu3p3UFrYFrs5,pre,Pay attention to what you hear and see regarding Jared Kushner. How influential is he in some of the things that are happening globally.,,5,63,leans_for,question_raising,focal_claim,False,0.7,Pay attention to what you hear and see regarding Jared Kushner. How influential is he in some of the things that are happening globally.,"The post urges audience vigilance about Kushner's influence and poses a premise-accepting question implying significant hidden power, leaning toward the focal claim without asserting it outright.",62,leans_for,question_raising,focal_claim,False,0.74,"""Pay attention to what you hear and see regarding Jared Kushner. How influential is he in some of the things that are happening globally.""","The post encourages suspicion and invites readers to scrutinize Kushner’s influence, implying he may be significantly behind events, but it doesn’t explicitly claim he is running the White House.",65,leans_for,question_raising,focal_claim,False,0.85,How influential is he in some of the things that are happening globally.,"The post invites the audience to question and observe Kushner's level of influence, suggesting there is more to his role than meets the eye.",65,leans_for,question_raising,related_conspiracy,False,0.7,How influential is he in some of the things that are happening globally.,"Invites public scrutiny of Kushner's global influence via premise-accepting question, implying hidden power without asserting the exact focal claim.",65,leans_for,question_raising,focal_claim,False,0.8,Pay attention to what you hear and see regarding Jared Kushner. How influential is he,"The post urges the audience to 'pay attention' to Kushner's role and asks a premise-accepting question about his global influence, implying he is a significant, behind-the-scenes actor. This suggests support for the idea he is running things, though not a direct assertion.",True,65,leans_for,question_raising,focal_claim,1.41,False,5,0
