cache_key,ResponseId,timepoint,score_model,focal_claim_summary,focal_claim_restatement,post_text,score,confidence,rationale,request_ok,error_message,item_id,focal_claim
392f028f4f1949e17f168c2d655c661de51c0036e6d92e0953427ba6f85fdd6e,R_5DNAIoOLBtSPuKn,pre,google/gemini-3-flash-preview,"The conspiracy theory being discussed suggests that artificial intelligence is responsible for creating and disseminating a significant amount of information that people mistakenly believe to be true, but which could actually be artificially generated and deceptive in nature.","A significant amount of information is generated by AI without people's awareness, and highly realistic appearances may actually be AI-generated.",Look closely at the things you look at to see what's true and what's AI,75.0,0.8,"The post implies that AI-generated content is prevalent enough that one must 'look closely' to distinguish it from truth, which supports the premise of the focal claim.",True,,R_5DNAIoOLBtSPuKn::pre,
4c6bce0e789d0663f09cb8c1585333fcfce1359a48ca25974cd84d43b2dbdc66,R_5DNAIoOLBtSPuKn,post,google/gemini-3-flash-preview,"The conspiracy theory being discussed suggests that artificial intelligence is responsible for creating and disseminating a significant amount of information that people mistakenly believe to be true, but which could actually be artificially generated and deceptive in nature.","A significant amount of information is generated by AI without people's awareness, and highly realistic appearances may actually be AI-generated.",It's all based on what you yourself preceive,50.0,0.7,"The post is vague and philosophical, focusing on individual perception rather than the specific claim about AI-generated information.",True,,R_5DNAIoOLBtSPuKn::post,
5863dac18b2d89690abc485915b6d961c1c6f0d09e7bb9bf87c1acc70038e71d,R_5b70Gkqbrmqt0m5,pre,google/gemini-3-flash-preview,The conspiracy theory being discussed is the belief that there are extraterrestrial beings or aliens that exist but have not yet been discovered or seen by humans.,Aliens exist but have not been seen yet.,Because we may live in a different room or a different mindset than they do,60.0,0.7,"The post uses 'they' to refer to aliens and suggests a reason why we haven't seen them, which weakly assumes their existence as a premise.",True,,R_5b70Gkqbrmqt0m5::pre,
d5e22e51fd03a0e503ac277e96898d053aa9614ca9522873607ba4f5f29124e4,R_5b70Gkqbrmqt0m5,post,google/gemini-3-flash-preview,The conspiracy theory being discussed is the belief that there are extraterrestrial beings or aliens that exist but have not yet been discovered or seen by humans.,Aliens exist but have not been seen yet.,I want to go deeper into the truth aliens,50.0,0.8,The post expresses a desire to investigate the topic further ('go deeper into the truth') but does not assert that the claim is true or false.,True,,R_5b70Gkqbrmqt0m5::post,
2cefdad392e22225a95610e17d7cd525ad94549131e2430954074f01ab3a12b0,R_5Ym1gQdAvL0gkoa,pre,google/gemini-3-flash-preview,The conspiracy theory claims that the government is hiding secret military bases.,The government is hiding war bases.,The government are always hiding things from us.,65.0,0.9,"The post expresses a general distrust of the government and a belief that they hide things, which supports the underlying logic of the claim without explicitly confirming secret bases.",True,,R_5Ym1gQdAvL0gkoa::pre,
86353c51e19a611a46c94650f51ce4a53bba8743c06e56cbd1c7fbaade0e581f,R_5Ym1gQdAvL0gkoa,post,google/gemini-3-flash-preview,The conspiracy theory claims that the government is hiding secret military bases.,The government is hiding war bases.,Most bases are classified.,55.0,0.8,"The post states a factual reality (classified bases) which leans toward the possibility of the claim being true, but it is a relatively neutral observation.",True,,R_5Ym1gQdAvL0gkoa::post,
fb2df269669d5fa0bd81aec4a60a35868b7ed045b882da0167c0f63a0f15c758,R_325acblN25kK7t7,pre,google/gemini-3-flash-preview,"The conspiracy theory claims that the moon landing, purportedly achieved by NASA in 1969, was faked and that humans have never actually set foot on the moon.",The moon landing was faked.,Breaking news guys back with another story have you ever thought about why the two people who landed on the moon are never really talked about all this new technology and we still cant get back to the moon but I'm supposed to believe that we went there decades ago no chance!.,100.0,1.0,The post explicitly denies the moon landing happened ('no chance!') and uses common conspiracy tropes to argue it was faked.,True,,R_325acblN25kK7t7::pre,
843f0e918dd75d368d6b243f37ab82085cb024dbb425ad872b01e571eceeea02,R_325acblN25kK7t7,post,google/gemini-3-flash-preview,"The conspiracy theory claims that the moon landing, purportedly achieved by NASA in 1969, was faked and that humans have never actually set foot on the moon.",The moon landing was faked.,guys I was totally wrong the moon landing was definetly really I now know and have sufficient evidence that it was,0.0,1.0,The post explicitly recants the previous belief and states the moon landing was definitely real.,True,,R_325acblN25kK7t7::post,
aaa021d573008e7609d3763ebe1a65fd2f660703e96524ff892bb79cdebec903,R_7EYYzELzLwouBpv,pre,google/gemini-3-flash-preview,"The conspiracy theory being discussed is the possibility that aliens exist, with uncertainty due to the lack of conclusive evidence either proving or disproving their existence.",Aliens exist beyond Earth.,Aliens might be real but it's hard to say for sure thoughts anyone?,50.0,0.9,"The post expresses uncertainty and asks for thoughts, neither endorsing nor opposing the claim definitively.",True,,R_7EYYzELzLwouBpv::pre,
9b788835f29bfd8c12bd11ce1f62fa2afcbd0b22d590a768baaac73bbaadd722,R_7EYYzELzLwouBpv,post,google/gemini-3-flash-preview,"The conspiracy theory being discussed is the possibility that aliens exist, with uncertainty due to the lack of conclusive evidence either proving or disproving their existence.",Aliens exist beyond Earth.,Aliens are not real enough proof explains this fact,0.0,1.0,The post explicitly states that aliens are not real and claims there is proof for this fact.,True,,R_7EYYzELzLwouBpv::post,
b3cbeb0999b0df2634bc99f8180d9f91f9a2c2aa9ba3dfed1cddeacf4ddd9b8b,R_1NyqN36IV871zF5,pre,google/gemini-3-flash-preview,"The conspiracy theory claims that car manufacturers intentionally design engines and exhaust systems to create an addictive driving experience, encouraging consumers to continually purchase new models.","Car manufacturers design engines and exhaust systems deliberately to make drivers feel addicted to their cars, encouraging them to purchase the next model.","The idea that car companies might tweak engines and exhausts make cars feel “addictive” is kind of wild.. but also kinda makes sense. You spend hours behind the wheel, and some cars just make you want to drive more. Whether it’s intentional or just smart engineering, it’s crazy to think there could be a subtle push to get people hooked and keep buying newer models.",70.0,0.9,The post finds the claim plausible ('kinda makes sense') and entertains the idea that it could be an intentional push by manufacturers.,True,,R_1NyqN36IV871zF5::pre,
fc05f337ff419fc325ca07f0665ef330ff5e082403172413c165ecd5d736a40c,R_1NyqN36IV871zF5,post,google/gemini-3-flash-preview,"The conspiracy theory claims that car manufacturers intentionally design engines and exhaust systems to create an addictive driving experience, encouraging consumers to continually purchase new models.","Car manufacturers design engines and exhaust systems deliberately to make drivers feel addicted to their cars, encouraging them to purchase the next model.","I’ve been thinking about how some cats just feel addictive to drive, and I’m starting to realize it’s not just hype. It’s deliberate engineering.",90.0,0.95,"The post moves from speculation to a firm belief, stating that the addictive nature of cars is 'deliberate engineering'.",True,,R_1NyqN36IV871zF5::post,
dd590fb75335ee0b597a3c3d969185149bfbea301b173d47db785ee419d86c53,R_5NqX8TBhw66nvJz,pre,google/gemini-3-flash-preview,"The conspiracy theory being discussed is the claim that the Earth is flat, as opposed to the mainstream scientific understanding that it is round.",The Earth is flat despite there being pictures showing it as round.,As far as a lot of people think the earth is flat yet knowbody has  fallen of earth with makes  world  round not flat,10.0,0.95,The post argues against the flat earth theory using the logic that nobody has fallen off the edge.,True,,R_5NqX8TBhw66nvJz::pre,
9b40bd74911cf0183c98415733a1fbf5ba02d41a7b97b3e4e2b6b02e316b4abb,R_5NqX8TBhw66nvJz,post,google/gemini-3-flash-preview,"The conspiracy theory being discussed is the claim that the Earth is flat, as opposed to the mainstream scientific understanding that it is round.",The Earth is flat despite there being pictures showing it as round.,I honestly strongly believe the earthbound round and not flat the way a lot of people think it’s flat. I would need facts and not just speculations that the earth is flat.,5.0,1.0,The post strongly affirms a belief in a round earth and dismisses flat earth claims as mere speculation.,True,,R_5NqX8TBhw66nvJz::post,
4bca1822eb6db2a3ce260d22e0db9ddf7810b137cda321aae2f515dc711931c3,R_3JIvEKsqNchWHu5,pre,google/gemini-3-flash-preview,"The conspiracy theory being discussed is that the lives of Hollywood stars are guided by premeditated circumstances, suggesting that events in their lives are planned or manipulated rather than occurring naturally.",The stars in Hollywood have events in their lives that are pre-meditated.,Yea I feel that this is very true but at the same time I don't have any physical proof either,75.0,0.9,"The user explicitly states they feel the claim is 'very true', though they acknowledge a lack of physical proof, which slightly tempers a full 100 score.",True,,R_3JIvEKsqNchWHu5::pre,
994cd63e7a0318690e84c15cd77e3150d9bb49d283d7dbfb3984d5773f285f18,R_3JIvEKsqNchWHu5,post,google/gemini-3-flash-preview,"The conspiracy theory being discussed is that the lives of Hollywood stars are guided by premeditated circumstances, suggesting that events in their lives are planned or manipulated rather than occurring naturally.",The stars in Hollywood have events in their lives that are pre-meditated.,I don't have a response at this time but maybe next time I will be more elaborate,50.0,1.0,"The user refuses to provide a response or stance, making the post neutral/off-topic.",True,,R_3JIvEKsqNchWHu5::post,
b2b6b8b7ae3302da36e26dae3a37eaa5ce056ab2f3fef10787ea635dd9ab395f,R_5GZDluc621kLLHr,pre,google/gemini-3-flash-preview,"The conspiracy theory being discussed is the claim that Bigfoot is a real creature, with evidence including videos, footprints, and hair samples, although skeptics argue that these could be faked by a man wearing a suit.","Bigfoot is a real creature, as evidenced by videos, footprints, and hair samples.",I’d post this message,50.0,0.8,"The post is vague and doesn't take a stance on the claim itself, merely commenting on the act of posting.",True,,R_5GZDluc621kLLHr::pre,
85144facc24f1aac19bd48915055187af57797baa87bada34d87f504433129e3,R_5GZDluc621kLLHr,post,google/gemini-3-flash-preview,"The conspiracy theory being discussed is the claim that Bigfoot is a real creature, with evidence including videos, footprints, and hair samples, although skeptics argue that these could be faked by a man wearing a suit.","Bigfoot is a real creature, as evidenced by videos, footprints, and hair samples.",With all the dna fossil and eyewitness accounts I believe Bigfoot is real,100.0,1.0,"The user explicitly states 'I believe Bigfoot is real' and cites evidence, showing full endorsement.",True,,R_5GZDluc621kLLHr::post,
ca122ae513c600554e041e119977f7bcaa2e8c05875459748dc404baffc4b3aa,R_1JsVnwEG5AxDjFI,pre,google/gemini-3-flash-preview,"The conspiracy theory being discussed is that Jeffrey Epstein did not actually die by suicide, as reported, but instead, his death was faked, and he was secretly relocated to Israel, with authorities involved in covering up this alternate scenario.",Jeffrey Epstein faked his death and is currently living in Israel.,I bet you can't find Epstein's body in his make believe grave.,90.0,0.9,"The user implies the grave is 'make believe' and the body isn't there, strongly supporting the 'faked death' portion of the claim.",True,,R_1JsVnwEG5AxDjFI::pre,
d8bcaac3b30c44616e87e7e07a716ef2ef2840eff67a9235da494f2b29f8e9d3,R_1JsVnwEG5AxDjFI,post,google/gemini-3-flash-preview,"The conspiracy theory being discussed is that Jeffrey Epstein did not actually die by suicide, as reported, but instead, his death was faked, and he was secretly relocated to Israel, with authorities involved in covering up this alternate scenario.",Jeffrey Epstein faked his death and is currently living in Israel.,"No matter how you slice it, the rich have to much to lose by him passing or by letting him pass. Did they think he wouldn't let all the info slip out if he was harmed?",70.0,0.8,"The user uses a premise-accepting argument that the rich have too much to lose to let him die, implying his death was not a standard suicide/event, though it's slightly less direct than the previous post.",True,,R_1JsVnwEG5AxDjFI::post,
559fe61ed4e20f910d5b88b735e97380be61d3b1b726ae2ca6f9435837dc2668,R_6zMCkituSAqvCe7,pre,google/gemini-3-flash-preview,"The conspiracy being discussed is that the world is actually flat, but it is commonly presented as round, and artificial intelligence (AI) systems provide biased responses, potentially influenced by a third party.","The world is flat, and AI is biased and guided by a third party in their responses.",Don’t believe in people tell the real truth they just say what you want them too,60.0,0.7,"The user expresses general distrust in what people say, which aligns with the 'AI is biased/guided' part of the claim, but it is quite vague regarding the flat earth aspect.",True,,R_6zMCkituSAqvCe7::pre,
ac6871b3a863c9e21eb33146cb01f37dfc0278347ba27cb946f867aef9649cbf,R_6zMCkituSAqvCe7,post,google/gemini-3-flash-preview,"The conspiracy being discussed is that the world is actually flat, but it is commonly presented as round, and artificial intelligence (AI) systems provide biased responses, potentially influenced by a third party.","The world is flat, and AI is biased and guided by a third party in their responses.",To much guessing on social media and not truthful,50.0,0.8,The post is a general complaint about social media and is too vague to determine a stance on the specific focal claim.,True,,R_6zMCkituSAqvCe7::post,
52b47bcb4c352a3cb2f04c0694ce54fc494b16b72a27d54a95666aaa1eab39bf,R_3qDzjqcEMNgDvZ3,pre,google/gemini-3-flash-preview,"The conspiracy theory claims that the government is hiding extraterrestrial life and Bigfoot at Area 51, with shoot-to-kill orders in place to prevent people from discovering these secrets.","The government is hiding aliens and Bigfoot at Area 51, with shoot-to-kill orders in place to prevent people from discovering them.",Who thinks the government is hiding aliens ans big foot on area 51 i mean come on why do they have shoot to kill orders if they aint hiding something,85.0,0.9,"The user asks a premise-accepting question, using the existence of 'shoot to kill orders' as evidence that the government is hiding something.",True,,R_3qDzjqcEMNgDvZ3::pre,
2429199cad20002493dca2dc1e89c0095bb7029a242734e788f214028604aaaa,R_3qDzjqcEMNgDvZ3,post,google/gemini-3-flash-preview,"The conspiracy theory claims that the government is hiding extraterrestrial life and Bigfoot at Area 51, with shoot-to-kill orders in place to prevent people from discovering these secrets.","The government is hiding aliens and Bigfoot at Area 51, with shoot-to-kill orders in place to prevent people from discovering them.",Who believes in aliens and Bigfoot this world is huge,65.0,0.8,"The user expresses belief in the existence of aliens and Bigfoot ('this world is huge'), which supports the existence part of the claim, though it doesn't explicitly mention Area 51 in this specific text.",True,,R_3qDzjqcEMNgDvZ3::post,
837a1e538504323282f737657ac4510c6d5f51f65f26906cc4e1785ae7e17051,R_6U4v8eIYXeD5Vlv,pre,google/gemini-3-flash-preview,"The conspiracy theory claims that the government is concealing its communication with extraterrestrial life, which is purportedly responsible for the development of advanced technology.","The government is hiding its communication with extraterrestrial life, which explains the advanced technology we have.",Would you believe it if someone said that OUR government is in communication with the extraterrestrial for advanced technology access?,50.0,0.9,The post asks an open-ended hypothetical question without taking a stance on whether the claim is true or false.,True,,R_6U4v8eIYXeD5Vlv::pre,
8b04653ab094b2fc1ea0afa30ee0ca52c653aa4ee4ad7f05ba72de1c002984a0,R_6U4v8eIYXeD5Vlv,post,google/gemini-3-flash-preview,"The conspiracy theory claims that the government is concealing its communication with extraterrestrial life, which is purportedly responsible for the development of advanced technology.","The government is hiding its communication with extraterrestrial life, which explains the advanced technology we have.",What would you say if someone told you OUR government is in communication with extraterrestrial beings for advanced technology access?,50.0,0.9,"The post asks a hypothetical question about the reader's reaction, remaining neutral regarding the truth of the claim itself.",True,,R_6U4v8eIYXeD5Vlv::post,
c2f6f45c5edffe9a0c620ba8be2a03242332ee6073d72fa91f567874054ab19b,R_6igmtvZnWbS02LV,pre,google/gemini-3-flash-preview,The conspiracy theory being discussed claims that the government is concealing evidence of advanced technology that could cure certain illnesses.,The government is concealing the existence of advanced technology capable of curing certain illnesses.,U can't never tell about our government and what they conceal. But I'm not sure about the advance technology for certain illnesses,40.0,0.85,"The author expresses general distrust in the government but explicitly states they are 'not sure' about this specific claim, leaning slightly toward skepticism or uncertainty.",True,,R_6igmtvZnWbS02LV::pre,
84a4d67e28c24bef087f75d224e2e2fd3b39783cd658d767280d7e42252863d9,R_6igmtvZnWbS02LV,post,google/gemini-3-flash-preview,The conspiracy theory being discussed claims that the government is concealing evidence of advanced technology that could cure certain illnesses.,The government is concealing the existence of advanced technology capable of curing certain illnesses.,Everything is kept to a minimum in society and there's always a gatekeeper in any type of money making industry. They don't care nothing about people and nowadays is all about a mighty dollar. Money over humanity we as people lose every time.,60.0,0.7,"The post expresses a cynical worldview that information is gatekept for profit, which aligns with the logic of the conspiracy theory, though it doesn't mention the specific technology or illness.",True,,R_6igmtvZnWbS02LV::post,
4297653c7a4050d2729a59790230895e4dc80c486bbf48ec9ca1e387a369e382,R_3dY0XNPpXLC2Zq5,pre,google/gemini-3-flash-preview,The conspiracy theory claims that the real Joe Biden is dead and has been replaced by an imposter.,"The real Joe Biden is dead, and the one we see is an imposter.",So which is which? Who's real and who's fake,65.0,0.8,"The post asks 'who's real and who's fake,' which accepts the premise that there is a fake/imposter involved, rather than questioning if an imposter exists at all.",True,,R_3dY0XNPpXLC2Zq5::pre,
7d665f3abd03771b8a1425bc54d52e1af62a5fd8f81f7bc600c78131ca8ee325,R_3dY0XNPpXLC2Zq5,post,google/gemini-3-flash-preview,The conspiracy theory claims that the real Joe Biden is dead and has been replaced by an imposter.,"The real Joe Biden is dead, and the one we see is an imposter.",So who's real and who's fake,65.0,0.8,"Similar to the pre-test, the phrasing assumes the existence of a 'fake' and merely asks for identification, thereby accepting the premise of the conspiracy.",True,,R_3dY0XNPpXLC2Zq5::post,
b98fa08c09b99411777ca747ff5b64f09222a64857fe125c034599d0c4eae760,R_78fpZIzunFvpl61,pre,google/gemini-3-flash-preview,The conspiracy theory claims that the government intentionally planned and coordinated the outbreak of COVID-19.,The government deliberately planned the COVID-19 pandemic.,COVID WAS A SETUP. HERE IS ALL THE PROOF YOU NEED TO BELIEVE;,100.0,1.0,"The post explicitly states 'COVID WAS A SETUP' in all caps, which is a direct endorsement of the claim that it was planned.",True,,R_78fpZIzunFvpl61::pre,
387e4874e9dcf35136604ea57826757f1a15fefd4f0a1fbf1518d152641882bb,R_78fpZIzunFvpl61,post,google/gemini-3-flash-preview,The conspiracy theory claims that the government intentionally planned and coordinated the outbreak of COVID-19.,The government deliberately planned the COVID-19 pandemic.,I got humbled and covid isnt planned. My bad AI you sat me down in my seat.,0.0,1.0,"The post explicitly recants the previous stance, stating 'covid isnt planned,' which is a direct rejection of the focal claim.",True,,R_78fpZIzunFvpl61::post,
a08b6142b1bde922823981eaf436096da3368f64ca5b628cf928d8267d4eaede,R_1bb3LRIIY8o1MGJ,pre,google/gemini-3-flash-preview,The conspiracy theory being discussed claims that the government is concealing evidence of the existence of aliens.,The government is hiding evidence of aliens.,"Here we go again, the government housing things from us...",75.0,0.85,"The post expresses a belief that the government is 'housing things from us' in the context of the alien claim, suggesting a belief in government concealment.",True,,R_1bb3LRIIY8o1MGJ::pre,
1ebf7f6a478b2470cd86c8e788b8610baf297703e23242c10c94d29dd763c4bc,R_1bb3LRIIY8o1MGJ,post,google/gemini-3-flash-preview,The conspiracy theory being discussed claims that the government is concealing evidence of the existence of aliens.,The government is hiding evidence of aliens.,The government is lying to us!,80.0,0.85,"The post flatly states 'The government is lying to us!' in the context of the claim, strongly implying that the concealment of aliens is one of those lies.",True,,R_1bb3LRIIY8o1MGJ::post,
38734d6a676ef2e4be42e53c0e7d501e82759303d73b1007aa56dc200f98af94,R_3hunFqylXM0D06l,pre,google/gemini-3-flash-preview,The conspiracy theory being described is that the government is hiding the true shape of the Earth from the public.,The government is hiding the real shape of the earth.,The government is hiding the real shape of the earth like why is that all of the pi of earth are photos hoped or something and why does the moon reflect light it's because the moon is cold light don't believe in NASa they are a bunch of liars,100.0,1.0,"The post explicitly states the government is hiding the real shape of the earth, calls NASA liars, and provides arguments supporting the claim.",True,,R_3hunFqylXM0D06l::pre,
256639f33341acae461fc14234d19d0050fd5f4ab152060406d5a7d723dc753c,R_3hunFqylXM0D06l,post,google/gemini-3-flash-preview,The conspiracy theory being described is that the government is hiding the true shape of the Earth from the public.,The government is hiding the real shape of the earth.,The Ai can give out real information I now know the earth is round not flat,0.0,1.0,"The post explicitly rejects the conspiracy theory, stating that the earth is round and not flat.",True,,R_3hunFqylXM0D06l::post,
b53449b2529f70f2a1a710e7f839e59d0f035161fefccca3c10dd8f48f533180,R_77BAhM44z6HjQ4d,pre,google/gemini-3-flash-preview,"The conspiracy theory being discussed is that the destruction of the Twin Towers on September 11, 2001, was orchestrated or facilitated by people within the U.S. government rather than being solely the result of a terrorist attack by external groups.",The Twin Towers' destruction was an inside job orchestrated by the government.,So who else believes that the twin Towers was an inside job by the government,85.0,0.9,The post asks a premise-accepting question that implies the author believes the Twin Towers were an inside job by the government.,True,,R_77BAhM44z6HjQ4d::pre,
577c3e688866770f210c9aef6db1ec12f2f5f3d70a2b339165b3816b2c34ed38,R_77BAhM44z6HjQ4d,post,google/gemini-3-flash-preview,"The conspiracy theory being discussed is that the destruction of the Twin Towers on September 11, 2001, was orchestrated or facilitated by people within the U.S. government rather than being solely the result of a terrorist attack by external groups.",The Twin Towers' destruction was an inside job orchestrated by the government.,I still believe 9-1-1 was an inside job by the government,100.0,1.0,The post explicitly states the author's belief that 9/11 was an inside job by the government.,True,,R_77BAhM44z6HjQ4d::post,
cc43afaf848a89fef438324b07ac879063447458becc5f50369a555f8e695d37,R_1QFA2ev70VGsHMC,pre,google/gemini-3-flash-preview,"The conspiracy theory claims that the COVID-19 pandemic was a deliberate attempt by the government, potentially with involvement from China, to significantly reduce the global population, with unclear intentions for what would follow this depopulation effort.","The government intended to reduce the global population by half with COVID-19, possibly originating from China.",Bodies dropping is this really it is this how it ends so they let it come from China to take out our population. This is just unbelievably unbelievable that are on government is that concerned of our population that they have to get some type of virus to knock us off the world all I know is in these times it's scary and we should come together more than ever and this nation,100.0,1.0,The post explicitly claims the government let the virus come from China to take out the population and expresses shock at the government's actions.,True,,R_1QFA2ev70VGsHMC::pre,
7b66108aaba341d1322df8434da058a13a9dde39303ae36caad32e8bc9f81853,R_1QFA2ev70VGsHMC,post,google/gemini-3-flash-preview,"The conspiracy theory claims that the COVID-19 pandemic was a deliberate attempt by the government, potentially with involvement from China, to significantly reduce the global population, with unclear intentions for what would follow this depopulation effort.","The government intended to reduce the global population by half with COVID-19, possibly originating from China.",So I don't believe that it was a plan brought on by the government I believe that it was a serious virus that spread very quickly and killed a lot of people in the way I don't believe that it was planned,0.0,1.0,"The post explicitly states the author does not believe the government planned the virus and views it as a natural, serious event.",True,,R_1QFA2ev70VGsHMC::post,
c891df4bf7b63033e6b8fc3c1c91230eae5f42b0129ea0edbd5445b4e27dba52,R_3QxCikOXe1u5dag,pre,google/gemini-3-flash-preview,"The conspiracy theory being discussed suggests that large, uncontrollable fires are being caused by lasers, with claims that only certain homes are affected by these alleged attacks.","Large uncontrollable fires are caused by lasers, targeting only certain homes.","i think more people should consider that the government knows more than their saying about the large uncontrollable fires happening in california and hawaii. as some have speculated that homes with only a certain type of roof are being caught on fire. even if it isn’t lasers, doesn’t it make you wonder why some homes remain unscathed?",75.0,0.9,"The post encourages people to consider the conspiracy, points to specific anomalies like roof types, and implies the government is hiding the truth about the fires.",True,,R_3QxCikOXe1u5dag::pre,
b48f1815e40f7a6d70da3483ef4a5a28352fa0d7d1cb655274f56bc548ee6417,R_3QxCikOXe1u5dag,post,google/gemini-3-flash-preview,"The conspiracy theory being discussed suggests that large, uncontrollable fires are being caused by lasers, with claims that only certain homes are affected by these alleged attacks.","Large uncontrollable fires are caused by lasers, targeting only certain homes.",why is it that when people question things like lasers potentially being used to start uncontrollable fires you’re looked at as crazy as if san fransico citizens weren’t used as lab rats without their consent or american citizens being used to test mkultra? is it crazy or is it uncomfortable.,75.0,0.9,"The post defends the validity of questioning the laser theory by comparing it to historical government conspiracies, suggesting it is a plausible concern rather than 'crazy'.",True,,R_3QxCikOXe1u5dag::post,
48d9a512cdeffa18cc0d061026e6347a18521f828f1f003a43c61e2dd310f6cc,R_6wa6Z56V8BIwcbn,pre,google/gemini-3-flash-preview,The conspiracy theory being discussed is the claim that COVID-19 vaccines contain trackers that allow the government to monitor individuals.,There are trackers in the COVID vaccine.,There might be trackers in the covid vaccine.,65.0,0.9,"The post suggests the claim is a possibility ('There might be'), which moves it above the neutral 50 mark into endorsement territory.",True,,R_6wa6Z56V8BIwcbn::pre,
28b2d28272db3811b0f80a38bfef0401b58f4048ff5095adf0c9730808361607,R_6wa6Z56V8BIwcbn,post,google/gemini-3-flash-preview,The conspiracy theory being discussed is the claim that COVID-19 vaccines contain trackers that allow the government to monitor individuals.,There are trackers in the COVID vaccine.,The covid vaccine could still have trackers in it. It's not a 100 percent proven false.,65.0,0.9,"The post maintains that the claim is possible and argues that it hasn't been proven false, which serves to keep the conspiracy theory alive.",True,,R_6wa6Z56V8BIwcbn::post,
12819b3192ea35ba6ab2975c46efbb1f408c5cb520a15e9d7cb9daf7ceae0848,R_10vJTRL61oumLmh,pre,google/gemini-3-flash-preview,"The conspiracy theory being discussed is that someone within the government has knowledge of who is truly responsible for the assassination of JFK, suggesting that there were more individuals involved than have been officially acknowledged.",Someone in government knows who is responsible for JFK's assassination and there were more than one shooter or individuals responsible.,I think it's possible more than one shooter was responsible for JFK being assassinated.,75.0,0.9,"The author states they think it is 'possible' more than one shooter was responsible, which aligns with the focal claim but expresses it as a possibility rather than a certainty.",True,,R_10vJTRL61oumLmh::pre,
d4d72ae6fdd0adfcadd912ffd9fca35cdfdb77ec19dbcd4380382eb99836abf4,R_10vJTRL61oumLmh,post,google/gemini-3-flash-preview,"The conspiracy theory being discussed is that someone within the government has knowledge of who is truly responsible for the assassination of JFK, suggesting that there were more individuals involved than have been officially acknowledged.",Someone in government knows who is responsible for JFK's assassination and there were more than one shooter or individuals responsible.,Still too many questions unanswered about JFK and his brother Also being assassinated.,60.0,0.8,"The author suggests there are 'too many questions unanswered', which implies skepticism of the official narrative and leans toward the conspiracy claim without explicitly confirming it.",True,,R_10vJTRL61oumLmh::post,
5d3de084bbda1a3176f5f578977ee732e708cd241b37b53bddb3a77c6a28d575,R_79PRaSvQfU3zW3n,pre,google/gemini-3-flash-preview,"The conspiracy theory claims that there has been contact made between humans and extraterrestrial beings, suggesting that such interactions might have been concealed from the public.",We have made contact with aliens.,I would love to see proof of this,40.0,0.8,"The author expresses a desire for proof, which implies that they do not currently believe the claim or find the current evidence insufficient.",True,,R_79PRaSvQfU3zW3n::pre,
a191c7089dd0e39cbfd149a516b09045dac51d9f5a8dfa355ec3b98030c727bf,R_79PRaSvQfU3zW3n,post,google/gemini-3-flash-preview,"The conspiracy theory claims that there has been contact made between humans and extraterrestrial beings, suggesting that such interactions might have been concealed from the public.",We have made contact with aliens.,I would love to see more convincing facts,40.0,0.8,"Similar to the previous post, the author is asking for 'more convincing facts', indicating they are not yet convinced the claim is true.",True,,R_79PRaSvQfU3zW3n::post,
55759bbb34b2ee16e4ed7487a58182b81d2e4d0bd4d43c05fb4ce288cdca09a9,R_7e5xXqrkJUAy5iS,pre,google/gemini-3-flash-preview,"The conspiracy theory claims that the government is concealing evidence of contact with alien life forms, including visits to Earth and alien abductions.",The government is hiding evidence of alien contact.,"There has been statements by many people that aliens have visited the earth.
Also, the Government has obtain information from witness of aliens observation.
However, they refuse to share there information with the public.",95.0,1.0,"The author explicitly states that the government has information and witnesses but refuses to share it with the public, directly supporting the focal claim.",True,,R_7e5xXqrkJUAy5iS::pre,
a9a0479e25a30e506239d42e377d671cfe3a2f167f93570c60e93b0396023b8c,R_7e5xXqrkJUAy5iS,post,google/gemini-3-flash-preview,"The conspiracy theory claims that the government is concealing evidence of contact with alien life forms, including visits to Earth and alien abductions.",The government is hiding evidence of alien contact.,"The government is hiding information, and evidence relating to alien contact, and human abductions.",100.0,1.0,"The author makes a definitive statement that the government is hiding information and evidence, fully endorsing the focal claim.",True,,R_7e5xXqrkJUAy5iS::post,
0d45f852aeb2c3fde24fd43c1feff04d99f9915107ec5ba6abc352866307154a,R_5EB7qHAu64yrASG,pre,google/gemini-3-flash-preview,"The conspiracy theory claims that Elvis Presley is still alive and in hiding, with only a few people aware of his whereabouts.","Elvis Presley is still alive and in hiding, with only a few people knowing his whereabouts.",Unbelievable that people think Elvis Presley might still be alive.,0.0,1.0,"The author calls the idea 'unbelievable', strongly arguing that the focal claim is false.",True,,R_5EB7qHAu64yrASG::pre,
fca5e586da39e6a33e79a9393ba408d06b98c2208b62503e8667ae08f75b74ec,R_5EB7qHAu64yrASG,post,google/gemini-3-flash-preview,"The conspiracy theory claims that Elvis Presley is still alive and in hiding, with only a few people aware of his whereabouts.","Elvis Presley is still alive and in hiding, with only a few people knowing his whereabouts.",Claims of Elvis being alive have not been proven.  People with sightings have no evidence,10.0,0.9,"The author states the claims are unproven and lack evidence, which serves to debunk the focal claim.",True,,R_5EB7qHAu64yrASG::post,
