ResponseId,gpt_orientation,claude_orientation,gemini_orientation,orientation_consensus,n_votes,canonical_claim,gpt_rationale,claude_rationale,gemini_rationale
R_7B5Ctt7pbkHKERr,affirms,affirms,affirms,affirms,3,"Aliens are real, as demonstrated by the rapid advancement in technology and developments in space travel and research.","Restatement asserts aliens are real, matching participant’s described conspiracy; 100 equals endorsing it.","Restatement directly asserts aliens are real, matching the conspiracy belief.",Rating 100 endorses the participant's core belief that aliens are real and driving technological advancement.
R_7B65kEqGA5Ebzep,affirms,affirms,affirms,affirms,3,Area 51 is being hidden to conceal aliens and alien-related activities.,Restatement directly asserts the participant’s conspiracy claim; rating 100 indicates full belief in aliens being hidden at Area 51.,Restatement directly matches the conspiracy: Area 51 conceals alien activity.,The restatement directly asserts the participant's conspiracy theory about Area 51 hiding aliens.
R_7BNA6c8bYWFXUA1,affirms,affirms,affirms,affirms,3,The government is hiding UFOs.,Restatement directly asserts the participant’s UFO-coverup conspiracy as true.,Restatement directly states the conspiracy as true; 100 = believes it.,"Rating 100 means believing the government hides UFOs, directly affirming the participant's described conspiracy."
R_7BWQmut36VtLuma,affirms,affirms,affirms,affirms,3,The 1980s-90s crack epidemic in the US was knowingly intensified by the CIA to fund illegal wars and destabilize Black communities.,Restatement directly asserts the described CIA-intensified crack epidemic conspiracy as true.,Restatement is verbatim the conspiracy claim; rating 100 endorses it fully.,"The restatement directly asserts the participant's conspiracy theory, so a 100 rating means fully endorsing it."
R_7BsPncm4aDTrP0a,affirms,affirms,affirms,affirms,3,The government is manipulating the weather with HAARP.,Restatement directly asserts the participant’s conspiracy claim; rating 100 means fully endorsing it.,Restatement directly asserts the conspiracy; rating 100 means believing it.,Rating the restatement 100 directly endorses the participant's conspiracy theory that the government manipulates weather using HAARP.
R_7CAZ3Fgm3naQKgi,affirms,affirms,affirms,affirms,3,The American government is run by a secret society.,Restatement directly asserts the described conspiracy; rating 100 indicates full endorsement.,Restatement directly states the conspiracy as true; rating 100 endorses it.,Rating the restatement 100 directly endorses the participant's described conspiracy theory.
R_7CFIHz00jbqh6Fj,affirms,affirms,affirms,affirms,3,Astronauts never landed on the moon during their first journey.,Restatement directly asserts the moon-landing-was-faked claim; rating 100 endorses the conspiracy.,Restatement directly asserts the conspiracy claim that the moon landing was faked.,"Rating 100 means agreeing astronauts didn't land on the moon, which directly affirms the participant's conspiracy theory."
R_7CHJLNF3NiBen8w,affirms,affirms,affirms,affirms,3,Many individuals in Hollywood are affiliated with pedophilia.,"Restatement asserts Hollywood has many people connected to pedophilia, matching the participant’s conspiracy claim.",Restatement directly asserts the conspiracy claim about Hollywood pedophilia.,Rating 100 endorses the participant's belief that many Hollywood figures are involved in pedophilia.
R_7CZDvHmKAvIKuct,affirms,affirms,affirms,affirms,3,President Trump is the Antichrist.,Restatement directly asserts the participant’s conspiracy claim; rating 100 means fully endorsing it.,Restatement directly asserts the conspiracy; rating 100 means fully believing it.,Rating 100 directly endorses the participant's conspiracy theory that Donald Trump is the Antichrist.
R_7Ca1pae6NVk94It,affirms,affirms,affirms,affirms,3,"The US government had advance knowledge of the September 11th attacks, allowed them to happen or actively orchestrated them to justify wars in the Middle East, increase oil supplies, and expand surveillance.",Restatement asserts 9/11 was an inside job by the US government; 100 equals endorsing the conspiracy.,Restatement directly asserts the conspiracy; rating 100 means fully believing it.,Rating 100 means endorsing the conspiracy that the US government orchestrated or allowed 9/11.
R_7Ceeio1ROj1ADve,affirms,affirms,affirms,affirms,3,The government was aware of the 9/11 attacks in advance but did not inform the public.,Restatement directly asserts prior government knowledge and withholding from public—core of participant’s conspiracy.,Restatement directly states the conspiracy: government knew but withheld information.,The restatement directly asserts the participant's conspiracy theory that the government had hidden prior knowledge of 9/11.
R_7ClNMvUhvNWg3WV,affirms,affirms,affirms,affirms,3,"The first man on the moon said more than just ""one step, etc.""",Restatement asserts the conspiracy claim as true; 100 indicates belief he said additional words.,Rating 100 affirms the conspiracy that additional words were spoken.,Rating 100 endorses the participant's belief that the astronaut said more than the official quote.
R_7CpZjnMHF5iRCIK,affirms,affirms,affirms,affirms,3,The space landing was fake.,Restatement directly asserts the described conspiracy (space landing faked); 100 means endorsing it.,Restatement directly asserts the conspiracy claim; rating 100 means believing it.,Rating the restatement 100 directly endorses the participant's conspiracy theory that the space landing was faked.
R_7CxAttp66EYz8jZ,affirms,affirms,affirms,affirms,3,"The moon landing was faked and staged, as suggested by the lack of visible stars and unusual-looking shadows.",Restatement asserts the moon landing was faked; rating 100 endorses the participant’s conspiracy.,Restatement directly asserts the moon landing was staged; 100 = believes conspiracy.,Rating the restatement 100 directly endorses the participant's belief that the moon landing was faked.
R_7CzGoRxhQY9GxjP,affirms,affirms,affirms,affirms,3,The government is hiding the fact that aliens don't exist.,Restatement matches participant’s conspiracy claim; rating 100 endorses that the government hides aliens’ nonexistence.,Restatement directly matches participant's stated conspiracy verbatim.,The restatement exactly matches the participant's description of the conspiracy.
R_7D2eBZQ5NTjP7b2,affirms,affirms,affirms,affirms,3,The government has silently confirmed the presence of aliens living in Area 51.,Restatement directly asserts the participant’s conspiracy claim; rating 100 equals endorsing it.,Restatement directly asserts the conspiracy: aliens in Area 51 with government confirmation.,The restatement directly asserts the participant's conspiracy theory as true.
R_7D77tF7rIktHUXX,affirms,affirms,affirms,affirms,3,Columbus did not discover America; the Native Americans were here first.,Restatement directly asserts participant’s claim that Columbus didn’t discover America and Indigenous peoples were here first.,Rating 100 endorses the participant's stated belief that Columbus didn't discover America.,The restatement directly asserts the participant's belief that Columbus did not discover America.
R_7D85rskqsIIRA4E,affirms,affirms,affirms,affirms,3,Aliens are real and various details and facts support this belief.,"Restatement asserts aliens are real, matching participant’s alien-belief conspiracy; 100 means endorsing it.","Rating 100 means believing aliens are real, endorsing the conspiracy.","Rating 100 means believing aliens are real, which directly affirms the participant's described conspiracy theory."
R_7DCDDissutNYswN,affirms,affirms,affirms,affirms,3,"We live among giants and lizard people, many of whom are celebrities.",Restatement directly asserts the participant’s conspiracy claim as true; 100 endorses it.,Restatement directly asserts the conspiracy claim as true.,The restatement directly asserts the participant's conspiracy theory as true.
R_7DCNz0WY8HJvPY8,affirms,affirms,affirms,affirms,3,"Erika Kirk is involved in a coverup, and Candace Owens’ questions point to her knowledge, financial motives, and the lack of proper questioning.","Restatement asserts the alleged coverup and motives as true, matching the participant’s conspiracy claim.",Restatement directly asserts the conspiracy about Erika Kirk's involvement and coverup.,The restatement directly asserts the participant's conspiracy theory about Erika Kirk's involvement in a coverup.
R_7DNTw1foaMofh5k,affirms,affirms,affirms,affirms,3,"Online survey platforms intentionally prevent users from cashing out by frequently disconnecting them when they are close to reaching cash-out thresholds like $5, $10, or $15.","Restatement asserts platforms consistently block cash-outs near thresholds, matching the participant’s suspected conspiracy.",Restatement directly asserts the conspiracy: platforms deliberately disconnect users near payout thresholds.,The restatement directly asserts the participant's conspiracy theory as true.
R_7DSav5080GMZa1P,affirms,affirms,affirms,affirms,3,We are not alone in the universe and there are others living on another planet.,"Restatement asserts extraterrestrial life exists, matching participant’s implied belief tied to Roswell/aliens.","Rating 100 affirms extraterrestrial life exists, matching the conspiracy belief.","Rating 100 means believing aliens exist, which aligns with the participant's conspiracy description."
R_7DTfqrqjtk9IhnH,affirms,affirms,affirms,affirms,3,Donald Trump had people from other countries voting for him in elections.,Restatement asserts the same claim as participant’s conspiracy; 100 means endorsing foreign voting for Trump.,Restatement directly states the conspiracy claim; 100 = believing it.,The restatement directly asserts the participant's conspiracy theory that foreigners voted for Trump.
R_7DYWh899vljnnQj,affirms,affirms,affirms,affirms,3,The top one percent of Americans control the federal government.,Restatement directly asserts the participant’s conspiracy; rating 100 endorses elite control of the government.,Restatement directly states the conspiracy as true; 100 = full belief.,The restatement directly asserts the participant's conspiracy theory that the top one percent controls the government.
R_7DhaFCkJ1TDKCll,affirms,affirms,affirms,affirms,3,The government is hiding more knowledge of extraterrestrial life and has more proof of its existence than has been publicly disclosed.,"Restatement asserts the government has hidden proof of extraterrestrial life, matching the participant’s conspiracy claim.",Restatement directly mirrors the conspiracy: government concealing extraterrestrial evidence.,"Rating 100 means believing the government is hiding alien evidence, which directly affirms the participant's conspiracy theory."
R_7DnY6qC5nxOVNPd,affirms,affirms,affirms,affirms,3,The government has discovered cures for diseases and cancers but is withholding them from the public so the medical industry can keep profiting from research and medicines.,"Restatement asserts the conspiracy claim (cures exist, government hides them for profit); rating 100 endorses it.",Restatement directly asserts the conspiracy: cures exist but are suppressed for profit.,A 100 rating directly endorses the participant's belief that the government hides disease cures for profit.
R_7DpBQZySSfKreU1,denies,denies,denies,denies,3,"Cloning is not actually possible, and claims that a sheep was successfully cloned are false.",Participant questions whether cloning is really possible; restatement asserts it is and cites cloned sheep.,Participant doubts cloning is real; restatement affirms it is real and proven.,"The restatement asserts the official account (cloning is real), denying the participant's skepticism."
R_7E0GJFoIfkF5YMV,affirms,affirms,affirms,affirms,3,Billionaires are secretly eating children and concealing this fact from the public.,Restatement directly asserts the participant’s conspiracy as true; 100 means fully endorsing it.,Restatement directly asserts the conspiracy; rating 100 endorses it.,Rating the restatement 100 directly endorses the participant's conspiracy that billionaires are eating children.
R_7E4eGCauTY47vWS,affirms,affirms,affirms,affirms,3,Antarctica has more land behind the ice walls and the ice is slowly melting.,Restatement directly asserts the participant’s conspiracy claim; rating 100 endorses it as true.,Restatement directly restates the conspiracy as true; 100 = believes it.,The restatement directly asserts the participant's conspiracy theory about hidden land behind Antarctic ice walls.
R_7EEwtRllCTm8lq5,affirms,affirms,affirms,affirms,3,"The government and airlines have proof and documentation of UFO flights, including voice and voice recognition evidence.","Restatement asserts government has documented proof of UFO flights, matching the participant’s conspiracy claim.","Rating 100 means believing the government has documented UFO proof, endorsing the conspiracy.",Rating the restatement 100 directly endorses the participant's belief that the government and airlines possess proof of UFOs.
R_7EVYkJVe3tFfb11,affirms,affirms,affirms,affirms,3,"The government is hiding aliens in Area 51 and is aware of extraterrestrial beings, which is why the area is heavily secured and armed.",Restatement asserts the government hides aliens at Area 51; rating 100 endorses the conspiracy claim.,Restatement directly asserts the conspiracy; rating 100 means fully believing it.,The restatement directly asserts the participant's conspiracy theory that the government is hiding aliens at Area 51.
R_7EVZ5S7BJGJKLLg,affirms,affirms,affirms,affirms,3,The government is putting microchips in the vaccines.,Restatement directly asserts the participant’s microchips-in-vaccines conspiracy; rating 100 means fully endorsing it.,Restatement directly states the conspiracy as true; 100 = believes it.,Rating the restatement 100 directly endorses the participant's described conspiracy about microchips in vaccines.
R_7EXTNVKkBFioG47,affirms,affirms,affirms,affirms,3,The government is trapping us in a dome.,Restatement directly asserts the participant’s conspiracy; rating 100 endorses being trapped in a government-made dome.,Restatement directly asserts the conspiracy as true; 100 = believes it.,The restatement directly asserts the participant's conspiracy theory that the government is trapping us in a dome.
R_7EYYzELzLwouBpv,affirms,affirms,affirms,affirms,3,Aliens exist beyond Earth.,"A 100 rating endorses the claim that extraterrestrial aliens exist, matching the participant’s described belief topic.","Rating 100 means believing aliens exist, endorsing the conspiracy.","Rating 100 affirms the existence of aliens, matching the participant's described theory."
R_7EiYQxAoVDdrhOZ,affirms,affirms,affirms,affirms,3,"The U.S. government, potentially including Lyndon B. Johnson and his wife Lady Bird, was involved in the assassination of JFK.",Restatement claims government/LBJ/Lady Bird involvement; endorsing it at 100 affirms the participant’s conspiracy.,"Rating 100 endorses government/LBJ involvement in JFK assassination, matching the conspiracy.",The restatement directly asserts the participant's conspiracy theory that the government and the Johnsons were involved in JFK's assassination.
R_7EooPAOcTp1zqLo,affirms,affirms,affirms,affirms,3,The government poisons our food.,Restatement directly asserts the participant’s conspiracy; rating 100 endorses that claim as true.,Restatement directly states the conspiracy as true; 100 = full belief.,Rating the restatement 100 directly endorses the participant's belief that the government poisons the food supply.
R_7FLMu1Ei6f9s2Zy,affirms,affirms,affirms,affirms,3,The world's powerful countries are hiding the true existence of Zone 51 from the public.,Restatement asserts the conspiracy claim that Zone 51 exists and is being concealed by powerful countries.,Restatement directly asserts the conspiracy: powerful countries hide Zone 51's existence.,Rating 100 endorses the participant's exact claim that powerful countries are hiding the truth about Zone 51.
R_7FNbgk4WWBgoSiZ,affirms,affirms,affirms,affirms,3,Politicians are overstating the threat of climate change and cannot provide factual data supporting the level of urgency they claim.,"Restatement asserts politicians exaggerate climate threat and lack supporting data, matching participant’s described conspiracy.",Rating 100 endorses the conspiracy that politicians exaggerate climate threat without factual support.,"Rating 100 means agreeing that politicians overstate climate change, matching the participant's conspiracy."
R_7FQVyMi7g6kq4hs,affirms,affirms,affirms,affirms,3,"The assassination of President Kennedy in 1963 was orchestrated by a conspiracy involving the CIA, the Mafia, and some people within the government.",Restatement directly asserts the participant’s described conspiracy as true; 100 means endorsing it.,Restatement directly asserts the conspiracy as true; 100 = full belief.,The restatement directly asserts the participant's conspiracy theory about JFK's assassination as a factual claim.
R_7FRHWzqwxgOWiUX,affirms,affirms,affirms,affirms,3,Aliens and other phenomena uncovered in the X-FILES are real.,"Restatement asserts X-Files aliens/phenomena are real, matching the participant’s described conspiracy content.","Rating 100 means believing the X-Files phenomena (aliens, etc.) are real.","Rating 100 means believing the X-Files phenomena are real, matching the participant's conspiracy."
R_7FV6Q2gZ0vfYi9q,affirms,affirms,affirms,affirms,3,The COVID vaccine was created by the government to control people.,Restatement directly asserts the participant’s conspiracy claim; rating 100 equals endorsing government-control vaccine theory.,Restatement directly states the conspiracy: vaccine is government control tool.,Rating the restatement 100 directly endorses the participant's theory that the vaccine was created for government control.
R_7FhriBQRp36u2jv,affirms,affirms,affirms,affirms,3,"Flying saucers have been spotted in different states, and some people have taken pictures of them.","A 100 rating endorses that flying saucers were seen and photographed, matching the participant’s claim.",Rating 100 confirms flying saucers exist and have been observed and photographed.,Rating 100 endorses the participant's claim that flying saucers have been spotted and photographed.
R_7FljwVTifzjtJNL,affirms,affirms,affirms,affirms,3,"In Texas, individuals were killing brown people and collaborating with ranchers to eliminate competition.",Restatement directly asserts the described conspiracy as true; rating 100 endorses it.,Restatement directly mirrors the conspiracy claim; rating 100 endorses it.,The restatement directly asserts the participant's conspiracy theory as true.
R_7Fm061XB9qsGE9L,affirms,affirms,affirms,affirms,3,"Aliens are closer to Earth than we think, and meteors are actually forgotten alien spaceships approaching our planet.","Restatement asserts meteors are alien spaceships nearing Earth, matching the participant’s conspiracy claim.",Restatement directly asserts the conspiracy: meteors are alien spaceships approaching Earth.,The restatement directly asserts the participant's conspiracy theory that meteors are actually alien spaceships approaching Earth.
R_7G9WDpX9vDT7Y4z,affirms,affirms,affirms,affirms,3,Trump faked the shooting attempt on his life.,Restatement directly asserts the participant’s described conspiracy; rating 100 means fully endorsing it.,Restatement directly states the conspiracy as true; 100 = believes it.,"Rating 100 means believing Trump faked the shooting, which directly affirms the participant's conspiracy theory."
R_7GAXIoVZcunxiJj,affirms,affirms,affirms,affirms,3,JFK had an affair with Marilyn Monroe and the government killed her to cover it up.,Restatement directly asserts the participant’s conspiracy; rating 100 endorses that claim as true.,Restatement directly states the conspiracy as true; 100 = full belief.,"The restatement exactly matches the participant's description, directly affirming the conspiracy theory."
R_7GIjA1WaxOMXjyJ,affirms,affirms,affirms,affirms,3,"The government is concealing evidence of the true events of 9/11, as the manner of the Towers' collapse is inconsistent with the impact of the planes.",Restatement asserts government cover-up of 9/11; rating 100 endorses participant’s conspiracy claim.,"Restatement directly asserts government cover-up of 9/11, endorsing the conspiracy.",Rating 100 endorses the conspiracy that the government is hiding 9/11 evidence regarding the towers' collapse.
R_7GNc7n7woxh2bvp,affirms,affirms,affirms,affirms,3,Black helicopters are capable of seeing inside your house.,Restatement asserts the claimed surveillance capability; rating 100 endorses the participant’s conspiracy theory.,Restatement directly affirms the conspiracy that black helicopters can surveil inside homes.,Rating 100 endorses the participant's exact theory that black helicopters can see inside houses.
R_7GTRi2YMDukToaZ,affirms,affirms,affirms,affirms,3,"People can be reborn and remember past lives, and ghosts and life after death are real.","Restatement asserts reincarnation, ghosts, and afterlife as real—matching the participant’s supernatural belief.",Restatement directly asserts the conspiracy beliefs as true.,The restatement directly asserts the participant's paranormal beliefs as true.
R_7Glrs1obHMfrujD,affirms,affirms,affirms,affirms,3,"John F. Kennedy was shot by a gunman from the grassy knoll, meaning Lee Harvey Oswald did not act alone.",Restatement asserts a grassy-knoll shooter and rejects the official lone-Oswald account.,"Restatement directly endorses the conspiracy: multiple shooters, grassy knoll origin.",Rating 100 endorses the participant's belief in a second shooter on the grassy knoll.
R_7Gvoh3EDzNRwMqe,affirms,affirms,affirms,affirms,3,"The US government had foreknowledge of or was directly involved in the September 11, 2001, attacks to justify war.",Restatement directly asserts the described 9/11 foreknowledge/involvement conspiracy as true.,Restatement directly states the conspiracy claim; rating 100 endorses it.,The restatement directly asserts the conspiracy theory described by the participant.
R_7HBVuv4qoXEwh0T,affirms,affirms,affirms,affirms,3,There is a cabal of evil Satan-worshipping cannibals that rules society.,Restatement directly asserts the described conspiracy; rating 100 indicates full endorsement.,Restatement directly restates the conspiracy as true; 100 = full belief.,"The restatement directly asserts the existence of the cabal, so a 100 rating affirms the conspiracy."
R_7HBrNMECUuGaATv,affirms,affirms,affirms,affirms,3,Humans were genetically created by extraterrestrial beings from outer space.,"Restatement explicitly claims humans were genetically created by extraterrestrials, matching the participant’s described conspiracy.",Restatement directly asserts the extraterrestrial creation conspiracy as true.,Rating the restatement 100 directly endorses the participant's theory that extraterrestrials genetically created humans.
R_7HFxt334n42e3TI,affirms,affirms,affirms,affirms,3,China has atomic bombs they intend to launch at the USA.,Restatement matches participant’s claim that China has atomic bombs and wants to shoot them at the USA.,Restatement directly matches participant's claim about China launching atomic bombs.,Rating 100 endorses the participant's belief that China intends to launch atomic bombs at the USA.
R_7HPDbru8ajkgHct,affirms,affirms,affirms,affirms,3,The 9/11 attacks were orchestrated as an inside job.,Restatement directly asserts the inside-job conspiracy; rating 100 means fully endorsing that conspiracy.,"Rating 100 means believing 9/11 was an inside job, matching the conspiracy.","Rating 100 means believing the attacks were an inside job, which directly affirms the described conspiracy."
R_7HW399cFUKSs5Gh,affirms,affirms,affirms,affirms,3,The government is shutting down to cover up reallocating money spent elsewhere.,"Restatement asserts shutdown is a cover-up for hidden spending, matching participant’s described conspiracy.",Restatement directly asserts the conspiracy: shutdown is a cover-up for hidden spending.,The restatement directly asserts the participant's conspiracy theory as true.
R_7HYxVySwDm8XlwV,affirms,affirms,affirms,affirms,3,Aliens have come to Earth and the government is covering it up.,Restatement directly asserts the participant’s described conspiracy as true; 100 means endorsing it.,Restatement directly states the conspiracy as true; 100 = believes it.,The restatement directly asserts the participant's described conspiracy theory about alien visitation and a government cover-up.
R_7HjbxQVj3el5Ew6,affirms,affirms,affirms,affirms,3,"A woman on TikTok is genuinely a mermaid, as shown by her videos featuring gills, sharp teeth, large eyes, a colorful fin, and webbed hands.",Restatement asserts she is a real mermaid; 100 rating endorses the participant’s described conspiracy claim.,"Rating 100 means believing the TikTok woman is genuinely a mermaid, affirming the conspiracy.","Rating 100 means believing the woman on TikTok is actually a mermaid, affirming the conspiracy."
R_7HqB1sgOEbP2W1f,affirms,affirms,affirms,affirms,3,The 1969 Apollo 11 moon landing was faked by NASA in a studio to win the Space Race against the Soviet Union and deceive the public about space exploration capabilities.,Restatement explicitly asserts the moon landing was faked; rating 100 endorses the conspiracy claim.,"Rating 100 means believing NASA staged the moon landing, directly endorsing the conspiracy.",The restatement directly asserts the conspiracy theory as true.
R_7HtfcNpZRypIchF,affirms,affirms,affirms,affirms,3,The government is hiding the true identity of JFK's killer.,"Restatement asserts a government cover-up of JFK’s killer, matching the participant’s conspiracy claim.",Restatement directly asserts the conspiracy: government concealing JFK's real killer.,"Rating 100 means agreeing the government is hiding the killer's identity, directly affirming the participant's conspiracy."
R_7I5Y4kbgtZ28qgS,affirms,affirms,affirms,affirms,3,"The government was involved in 9/11, including agencies like the CIA and FBI.",Restatement directly asserts the participant’s conspiracy; rating 100 indicates full endorsement.,"Restatement directly asserts government involvement in 9/11, matching the conspiracy.",Rating the statement 100 directly endorses the participant's described conspiracy that the government was involved in 9/11.
R_7IKkBquf996bURI,affirms,affirms,affirms,affirms,3,"Magic is real and flows through the world, but forces are intentionally disrupting it to prevent human evolution.",Restatement asserts the described conspiracy as true; rating 100 endorses intentional disruption of magic to halt evolution.,Restatement directly affirms the conspiracy: magic exists and is being suppressed.,The restatement directly asserts the participant's belief that magic exists and is being suppressed to halt human evolution.
R_7IWRJ4Pbs61MUUt,affirms,affirms,affirms,affirms,3,Governments have recovered unidentified flying objects and are secretly studying alien technology while hiding this information from the public.,Restatement directly asserts the described conspiracy as true; rating 100 indicates full endorsement.,Restatement directly asserts the conspiracy claim verbatim; 100 = full belief.,The restatement directly asserts the conspiracy theory that governments are hiding recovered alien technology.
R_7IXluxiotKNuQKM,affirms,affirms,affirms,affirms,3,Aliens live in the ocean's depths.,Restatement directly asserts the participant’s conspiracy claim as true.,Restatement directly states the conspiracy as true; 100 = believes aliens in ocean.,"Rating 100 means believing aliens live in the ocean, which directly affirms the participant's conspiracy."
R_7IZfAnoGW6wc93Y,affirms,affirms,affirms,affirms,3,"The government is releasing classified documents, pictures, and videos that confirm the existence of aliens.",Restatement matches participant claim that released materials prove aliens are real; 100 endorses conspiracy.,"Rating 100 confirms aliens are real via government-released evidence, endorsing the conspiracy.",A 100 rating endorses the participant's belief that the government is releasing evidence confirming aliens exist.
R_7IcVZVjHvK6u7yh,affirms,affirms,affirms,affirms,3,The US government orchestrated the events of 9/11.,A 100 rating endorses the claim that the US government planned and carried out 9/11.,Restatement directly asserts the conspiracy; rating 100 means fully believing it.,Rating the restatement 100 directly endorses the participant's theory that the US government orchestrated 9/11.
R_7IexDCBngUf90L7,affirms,affirms,affirms,affirms,3,The Apollo 11 moon landing in 1969 was staged by the U.S. government and filmed on a secret movie set to ensure an American victory in the Space Race against the Soviet Union.,Restatement explicitly asserts the moon landing was faked; rating 100 endorses the described conspiracy.,Restatement directly asserts the conspiracy; rating 100 means believing the hoax.,"The restatement directly asserts that the moon landing was staged, aligning perfectly with the participant's conspiracy theory."
R_7Iy3QKPfb8BCLkq,affirms,affirms,affirms,affirms,3,The government is hiding the fact that some UFOs are extraterrestrial in origin.,"Restatement asserts government concealment of extraterrestrial UFOs, matching the described conspiracy.","Restatement directly asserts government concealment of extraterrestrial UFOs, matching the conspiracy.",Rating 100 endorses the participant's belief that the government is hiding the extraterrestrial origin of UFOs.
R_7JDRK384Dn8gvP6,affirms,affirms,affirms,affirms,3,The government is hiding an underground civilization run by lizard people.,Restatement directly asserts the described lizard-people underground civilization conspiracy as true.,Restatement directly asserts the conspiracy as true; 100 = full belief.,The restatement directly asserts the participant's conspiracy theory about an underground lizard civilization as true.
R_7JFrOrizNCLek6l,affirms,affirms,affirms,affirms,3,Ancient aliens were considered gods and are the true origin of religion.,Restatement directly asserts the participant’s ancient-aliens-as-gods origin-of-religion conspiracy as true.,Restatement directly states the conspiracy: aliens as gods and religion's origin.,The restatement directly asserts the participant's conspiracy theory that ancient aliens are the origin of religion.
R_7JLtFI5Dx7DOv8A,affirms,affirms,affirms,affirms,3,"The government possesses secret knowledge about extraterrestrial life, such as information related to Area 51, that has not been disclosed to the public.",Restatement asserts government is hiding extraterrestrial knowledge; rating 100 endorses the described conspiracy.,"Restatement directly asserts government concealment of extraterrestrial knowledge, matching the conspiracy.","Rating 100 means believing the government hides knowledge of extraterrestrial life, affirming the conspiracy."
R_7Jaa0ewBabwItB9,affirms,affirms,affirms,affirms,3,Aliens are real and they do exist.,Restatement directly asserts the participant’s claim; rating 100 endorses alien existence.,Restatement directly asserts the conspiracy claim that aliens are real.,Rating the restatement 100 directly endorses the participant's belief that aliens exist.
R_7Jf8AreCe7jVh0l,affirms,affirms,affirms,affirms,3,The government is hiding evidence that the mafia killed JFK.,Restatement directly asserts the participant’s conspiracy; rating 100 indicates full belief in that claim.,Restatement matches conspiracy exactly; rating 100 endorses the conspiracy.,The restatement directly asserts the participant's conspiracy theory as true.
R_7Jl52exvWZjL6Xn,affirms,affirms,affirms,affirms,3,"Information about the Epstein files is being deliberately hidden, and Trump is pursuing control of other countries’ oil through international deals, including collaboration with Iran.",Restatement asserts hidden Epstein-file information and Trump’s oil-deal collaboration with Iran—core conspiratorial claims.,Restatement directly asserts both conspiracy claims as true.,Rating 100 affirms the participant's claims about hidden Epstein files and Trump's secret oil deals involving Iran.
R_7Jx77UUHvBRWO0K,affirms,affirms,affirms,affirms,3,Powerful organizations are hiding the fact that the Earth is flat.,"Restatement asserts Earth is flat and that powerful groups conceal it, matching the participant’s conspiracy.",Restatement directly asserts the conspiracy: Earth is flat and hidden by powerful organizations.,A 100 rating directly endorses the participant's claim that the Earth is flat and organizations hide it.
R_7K9Hu6SPu0VwYD8,affirms,affirms,affirms,affirms,3,Aliens live in Antarctica and have military bases set up there.,Restatement directly asserts the participant’s conspiracy as true; a 100 rating endorses it.,Restatement directly states the conspiracy as true; 100 = full belief.,Rating 100 directly endorses the participant's belief that aliens have military bases in Antarctica.
R_7KjZn7YlMyPYOGd,affirms,affirms,affirms,affirms,3,The Apollo Moon Landings were a hoax staged by NASA and filmed on a soundstage in the Nevada desert.,Restatement directly asserts the participant’s moon-landing-hoax conspiracy as true.,Restatement directly asserts the conspiracy; rating 100 means fully believing it.,"Rating 100 means agreeing the moon landings were a staged hoax, directly affirming the participant's conspiracy."
R_7Kr7GrOZirkxQNB,affirms,affirms,affirms,affirms,3,"The earth is a dome, and humans are unable to leave it because powerful people have agreed on this fact.",Restatement directly asserts the dome-earth conspiracy and a powerful-people agreement preventing exit.,Restatement directly asserts the flat/dome earth conspiracy as true.,The restatement directly asserts the participant's conspiracy theory that the earth is a dome controlled by powerful people.
R_7LI3qWZx35dMJot,affirms,affirms,affirms,affirms,3,Aliens regularly visit humans and/or our world.,Restatement directly asserts the participant’s conspiracy claim as true; 100 indicates endorsing it.,Restatement directly asserts the conspiracy claim; rating 100 endorses it.,"Rating 100 means believing aliens visit Earth, which directly affirms the participant's described conspiracy."
R_7LZKZ7Du5bbfq81,affirms,affirms,affirms,affirms,3,Dolphins kidnap a man and have him build an underwater city.,Restatement directly asserts the described conspiracy; 100 means fully believing dolphins kidnapped him for underwater city.,Restatement directly asserts the conspiracy claim; rating 100 endorses it.,Rating 100 means believing the conspiracy that dolphins kidnapped a man to build an underwater city.
R_7LbCyhjKrHExMRk,affirms,affirms,affirms,affirms,3,There are drones flying in the air to watch us.,Restatement directly asserts the participant’s claimed surveillance-drones conspiracy as true.,Restatement directly states the conspiracy claim verbatim.,"Rating 100 means agreeing that drones are watching us, directly affirming the participant's conspiracy theory."
R_7LeeU0Wemgxu67V,affirms,affirms,affirms,affirms,3,"Kurt Cobain was murdered, not a suicide, and there’s new evidence to support this claim.","Restatement explicitly claims murder over suicide and cites new supporting evidence, matching participant’s conspiracy.","Restatement directly asserts the conspiracy: Cobain was murdered, not suicide.","Rating 100 means agreeing Cobain was murdered, which directly affirms the participant's conspiracy theory."
R_7LvXGLX4BoyWy5z,affirms,affirms,affirms,affirms,3,The president is in contact with extraterrestrials.,Restatement directly asserts the participant’s conspiracy claim; 100 means fully believing presidential extraterrestrial contact.,Rating 100 confirms the conspiracy that the president has hidden alien contact.,The restatement directly asserts the participant's conspiracy theory that the president is in contact with aliens.
R_7MA42VinAmSRgs6,affirms,affirms,affirms,affirms,3,"The government is concealing the true identity of President Kennedy's killer, potentially involving multiple shooters captured on video.",Restatement matches participant’s claim that the government hides JFK’s real killer; 100 endorses the conspiracy.,Rating 100 endorses government cover-up of JFK's true killer.,Rating 100 endorses the participant's belief that the government is hiding the truth about JFK's assassination.
