item_id,ResponseId,study,field,n_raters_ok,mean_confidence,consensus_response_quality,consensus_primary_theme,evid_pos,expt_pos,emph_pos,detl_pos,conx_pos,priv_pos,lack_neg,deep_neg,angr_neg,evid_neg,bias_neg,mech_neg,trst_neg,offt_neg,emot_neg,n_contested_themes,low_agreement_flag
S4_R_5jThXAll9vXxALN_notpers,R_5jThXAll9vXxALN,S4,not_persuasive,5,0.842,substantive,mech_neg,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
S4_R_5jThXAll9vXxALN_pers,R_5jThXAll9vXxALN,S4,persuasive,5,0.78,substantive,bias_neg,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
S4_R_5jcUeZ34b8JOWrv_notpers,R_5jcUeZ34b8JOWrv,S4,not_persuasive,5,0.722,substantive,bias_neg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1
S4_R_5jcUeZ34b8JOWrv_pers,R_5jcUeZ34b8JOWrv,S4,persuasive,5,0.832,substantive,expt_pos,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5jlZ4QirxAdcnca_notpers,R_5jlZ4QirxAdcnca,S4,not_persuasive,5,0.808,substantive,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5jlZ4QirxAdcnca_pers,R_5jlZ4QirxAdcnca,S4,persuasive,5,0.846,substantive,expt_pos,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5kFadqom9V9HQ1s_notpers,R_5kFadqom9V9HQ1s,S4,not_persuasive,5,0.862,substantive,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5kFadqom9V9HQ1s_pers,R_5kFadqom9V9HQ1s,S4,persuasive,5,0.728,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5kLYdUI0DEK0jVi_notpers,R_5kLYdUI0DEK0jVi,S4,not_persuasive,5,0.82,substantive,offt_neg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
S4_R_5kLYdUI0DEK0jVi_pers,R_5kLYdUI0DEK0jVi,S4,persuasive,5,0.89,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5kNFg5FSqS0LvHy_notpers,R_5kNFg5FSqS0LvHy,S4,not_persuasive,5,0.812,substantive,evid_neg,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1
S4_R_5kNFg5FSqS0LvHy_pers,R_5kNFg5FSqS0LvHy,S4,persuasive,5,0.766,substantive,conx_pos,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
S4_R_5kS41tDblKA3OYq_notpers,R_5kS41tDblKA3OYq,S4,not_persuasive,5,0.818,no_answer,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5kcVNnuo3yqokY0_notpers,R_5kcVNnuo3yqokY0,S4,not_persuasive,5,0.942,substantive,trst_neg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
S4_R_5kcVNnuo3yqokY0_pers,R_5kcVNnuo3yqokY0,S4,persuasive,5,0.92,substantive,trst_neg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
S4_R_5kh2km2hQg4eZhE_notpers,R_5kh2km2hQg4eZhE,S4,not_persuasive,5,0.872,substantive,bias_neg,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
S4_R_5kh2km2hQg4eZhE_pers,R_5kh2km2hQg4eZhE,S4,persuasive,5,0.888,substantive,angr_neg,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
S4_R_5kqgwE0sged3OG1_notpers,R_5kqgwE0sged3OG1,S4,not_persuasive,5,0.668,substantive,evid_neg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
S4_R_5kqgwE0sged3OG1_pers,R_5kqgwE0sged3OG1,S4,persuasive,5,0.838,substantive,lack_neg,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1
S4_R_5kyQFwoJ975NV4v_notpers,R_5kyQFwoJ975NV4v,S4,not_persuasive,5,0.772,substantive,bias_neg,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
S4_R_5kyQFwoJ975NV4v_pers,R_5kyQFwoJ975NV4v,S4,persuasive,5,0.84,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
S4_R_5l7NYJepCbMofXH_notpers,R_5l7NYJepCbMofXH,S4,not_persuasive,5,0.808,substantive,none,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
S4_R_5l7NYJepCbMofXH_pers,R_5l7NYJepCbMofXH,S4,persuasive,5,0.802,substantive,evid_pos,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5lKs4LMtwnSZaGB_pers,R_5lKs4LMtwnSZaGB,S4,persuasive,5,0.79,substantive,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5lLeCa8P464mHL3_notpers,R_5lLeCa8P464mHL3,S4,not_persuasive,5,0.73,substantive,mech_neg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
S4_R_5lLeCa8P464mHL3_pers,R_5lLeCa8P464mHL3,S4,persuasive,5,0.936,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5lllfb2LuPV6Fc5_notpers,R_5lllfb2LuPV6Fc5,S4,not_persuasive,5,0.756,no_answer,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5lllfb2LuPV6Fc5_pers,R_5lllfb2LuPV6Fc5,S4,persuasive,5,0.924,substantive,emph_pos,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5ln2sMmwjhX86Kl_notpers,R_5ln2sMmwjhX86Kl,S4,not_persuasive,5,0.782,substantive,deep_neg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
S4_R_5ln2sMmwjhX86Kl_pers,R_5ln2sMmwjhX86Kl,S4,persuasive,5,0.902,substantive,conx_pos,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5ltSVrYbTFzL1w7_notpers,R_5ltSVrYbTFzL1w7,S4,not_persuasive,5,0.852,substantive,lack_neg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
S4_R_5ltSVrYbTFzL1w7_pers,R_5ltSVrYbTFzL1w7,S4,persuasive,5,0.798,substantive,lack_neg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
S4_R_5lumQqN0mAGF4tz_notpers,R_5lumQqN0mAGF4tz,S4,not_persuasive,5,0.876,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5lumQqN0mAGF4tz_pers,R_5lumQqN0mAGF4tz,S4,persuasive,5,0.898,substantive,evid_pos,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5mGbzkFlmrYWBCV_notpers,R_5mGbzkFlmrYWBCV,S4,not_persuasive,5,0.694,substantive,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5mGbzkFlmrYWBCV_pers,R_5mGbzkFlmrYWBCV,S4,persuasive,5,0.682,substantive,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5mRpF9mZWA8thOp_notpers,R_5mRpF9mZWA8thOp,S4,not_persuasive,5,0.792,substantive,bias_neg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
S4_R_5mRpF9mZWA8thOp_pers,R_5mRpF9mZWA8thOp,S4,persuasive,5,0.88,substantive,conx_pos,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5n6nzrKABsTEqST_notpers,R_5n6nzrKABsTEqST,S4,not_persuasive,5,0.802,no_answer,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5n6nzrKABsTEqST_pers,R_5n6nzrKABsTEqST,S4,persuasive,5,0.878,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5n8Voq2gIZFcJdw_notpers,R_5n8Voq2gIZFcJdw,S4,not_persuasive,5,0.926,substantive,deep_neg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
S4_R_5n8Voq2gIZFcJdw_pers,R_5n8Voq2gIZFcJdw,S4,persuasive,5,0.94,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5nISYTkWlk1riWK_notpers,R_5nISYTkWlk1riWK,S4,not_persuasive,5,0.878,substantive,mech_neg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S4_R_5nISYTkWlk1riWK_pers,R_5nISYTkWlk1riWK,S4,persuasive,5,0.86,substantive,expt_pos,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
S4_R_5nJiNas3bDICY2R_notpers,R_5nJiNas3bDICY2R,S4,not_persuasive,5,0.902,substantive,deep_neg,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
S4_R_5nJiNas3bDICY2R_pers,R_5nJiNas3bDICY2R,S4,persuasive,5,0.856,substantive,evid_pos,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5nPwHHmi1BB8PJL_notpers,R_5nPwHHmi1BB8PJL,S4,not_persuasive,5,0.86,substantive,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5nPwHHmi1BB8PJL_pers,R_5nPwHHmi1BB8PJL,S4,persuasive,5,0.81,substantive,expt_pos,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
S4_R_5nocp1TfNaLhTGT_notpers,R_5nocp1TfNaLhTGT,S4,not_persuasive,5,0.746,substantive,offt_neg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
S4_R_5nocp1TfNaLhTGT_pers,R_5nocp1TfNaLhTGT,S4,persuasive,5,0.93,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5nx6vYia58p8GPd_notpers,R_5nx6vYia58p8GPd,S4,not_persuasive,5,0.788,substantive,angr_neg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
S4_R_5nx6vYia58p8GPd_pers,R_5nx6vYia58p8GPd,S4,persuasive,5,0.812,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
S4_R_5o7LUvgXYYAOIrZ_notpers,R_5o7LUvgXYYAOIrZ,S4,not_persuasive,5,0.95,no_answer,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5o7LUvgXYYAOIrZ_pers,R_5o7LUvgXYYAOIrZ,S4,persuasive,5,0.768,substantive,expt_pos,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
S4_R_5oItybwLj72wVuk_notpers,R_5oItybwLj72wVuk,S4,not_persuasive,5,0.888,substantive,evid_neg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S4_R_5oItybwLj72wVuk_pers,R_5oItybwLj72wVuk,S4,persuasive,5,0.93,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5otKA2AjzETl0Nf_notpers,R_5otKA2AjzETl0Nf,S4,not_persuasive,5,0.936,no_answer,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5otKA2AjzETl0Nf_pers,R_5otKA2AjzETl0Nf,S4,persuasive,5,0.678,substantive,mech_neg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1
S4_R_5pook2sX7PcJfWP_pers,R_5pook2sX7PcJfWP,S4,persuasive,5,0.818,unclassifiable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5q3HJj4QPNPeaVY_notpers,R_5q3HJj4QPNPeaVY,S4,not_persuasive,5,0.748,no_answer,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
S4_R_5q3HJj4QPNPeaVY_pers,R_5q3HJj4QPNPeaVY,S4,persuasive,5,0.754,unclassifiable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5qBD65c7TrwbeIP_notpers,R_5qBD65c7TrwbeIP,S4,not_persuasive,5,0.766,unclassifiable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5qBD65c7TrwbeIP_pers,R_5qBD65c7TrwbeIP,S4,persuasive,5,0.82,substantive,emph_pos,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5qBRPZDohjp2FeX_notpers,R_5qBRPZDohjp2FeX,S4,not_persuasive,5,0.766,substantive,expt_pos,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
S4_R_5qBRPZDohjp2FeX_pers,R_5qBRPZDohjp2FeX,S4,persuasive,5,0.87,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5qCUXlnQhMoT7S0_pers,R_5qCUXlnQhMoT7S0,S4,persuasive,5,0.86,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5qFbKqTkUYyZxAX_notpers,R_5qFbKqTkUYyZxAX,S4,not_persuasive,5,0.884,no_answer,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5qFbKqTkUYyZxAX_pers,R_5qFbKqTkUYyZxAX,S4,persuasive,5,0.884,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5qK9hpPGf2tsdl2_notpers,R_5qK9hpPGf2tsdl2,S4,not_persuasive,5,0.836,no_answer,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5qMymc91icU8AGl_notpers,R_5qMymc91icU8AGl,S4,not_persuasive,5,0.742,substantive,detl_pos,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
S4_R_5qMymc91icU8AGl_pers,R_5qMymc91icU8AGl,S4,persuasive,5,0.922,substantive,conx_pos,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
S4_R_5qXpLGi3p67Bh06_notpers,R_5qXpLGi3p67Bh06,S4,not_persuasive,5,0.762,substantive,evid_neg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S4_R_5qXpLGi3p67Bh06_pers,R_5qXpLGi3p67Bh06,S4,persuasive,5,0.792,substantive,bias_neg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
S4_R_5qadJQSFcTDT3jx_pers,R_5qadJQSFcTDT3jx,S4,persuasive,5,0.926,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5qrOlaRgZtHKYig_notpers,R_5qrOlaRgZtHKYig,S4,not_persuasive,5,0.772,substantive,expt_pos,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
S4_R_5qrOlaRgZtHKYig_pers,R_5qrOlaRgZtHKYig,S4,persuasive,5,0.874,substantive,expt_pos,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5qyvJOALn2ey2TC_notpers,R_5qyvJOALn2ey2TC,S4,not_persuasive,5,0.782,substantive,bias_neg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
S4_R_5qyvJOALn2ey2TC_pers,R_5qyvJOALn2ey2TC,S4,persuasive,5,0.792,substantive,conx_pos,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1
S4_R_5rKWRm5Lde1y6qJ_pers,R_5rKWRm5Lde1y6qJ,S4,persuasive,5,0.902,substantive,lack_neg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
S4_R_5rNRMF4LjHdi3t6_notpers,R_5rNRMF4LjHdi3t6,S4,not_persuasive,5,0.826,substantive,expt_pos,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
S4_R_5rNRMF4LjHdi3t6_pers,R_5rNRMF4LjHdi3t6,S4,persuasive,5,0.8,substantive,conx_pos,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5rPzeeeXqJAWu5k_notpers,R_5rPzeeeXqJAWu5k,S4,not_persuasive,5,0.788,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
S4_R_5rPzeeeXqJAWu5k_pers,R_5rPzeeeXqJAWu5k,S4,persuasive,5,0.888,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5rZ11qLsJfKm6JB_notpers,R_5rZ11qLsJfKm6JB,S4,not_persuasive,5,0.86,no_answer,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5rZ11qLsJfKm6JB_pers,R_5rZ11qLsJfKm6JB,S4,persuasive,5,0.74,substantive,deep_neg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1
S4_R_5rwaD0UQr6Gn1ps_notpers,R_5rwaD0UQr6Gn1ps,S4,not_persuasive,5,0.8,substantive,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5rwaD0UQr6Gn1ps_pers,R_5rwaD0UQr6Gn1ps,S4,persuasive,5,0.912,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5s5E9xNtpoess08_notpers,R_5s5E9xNtpoess08,S4,not_persuasive,5,0.872,substantive,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5s5E9xNtpoess08_pers,R_5s5E9xNtpoess08,S4,persuasive,5,0.818,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
S4_R_5sprlbvpl60HRj9_notpers,R_5sprlbvpl60HRj9,S4,not_persuasive,5,0.75,substantive,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5sprlbvpl60HRj9_pers,R_5sprlbvpl60HRj9,S4,persuasive,5,0.754,unclassifiable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
S4_R_5tEGyT4MU6R2AiB_notpers,R_5tEGyT4MU6R2AiB,S4,not_persuasive,5,0.95,substantive,trst_neg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
S4_R_5tEGyT4MU6R2AiB_pers,R_5tEGyT4MU6R2AiB,S4,persuasive,5,0.898,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5ttb6Z3qp28lHPM_notpers,R_5ttb6Z3qp28lHPM,S4,not_persuasive,5,0.974,no_answer,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5ttb6Z3qp28lHPM_pers,R_5ttb6Z3qp28lHPM,S4,persuasive,5,0.89,meta_or_off_topic,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5u2cSbgGBSZ7hpD_notpers,R_5u2cSbgGBSZ7hpD,S4,not_persuasive,5,0.796,substantive,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5u2cSbgGBSZ7hpD_pers,R_5u2cSbgGBSZ7hpD,S4,persuasive,5,0.886,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5uCypK4jsVul5oT_notpers,R_5uCypK4jsVul5oT,S4,not_persuasive,5,0.95,substantive,evid_neg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S4_R_5uCypK4jsVul5oT_pers,R_5uCypK4jsVul5oT,S4,persuasive,5,0.828,substantive,evid_neg,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1
S4_R_5uKuuTBy6xA7h0V_notpers,R_5uKuuTBy6xA7h0V,S4,not_persuasive,5,0.97,no_answer,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5uKuuTBy6xA7h0V_pers,R_5uKuuTBy6xA7h0V,S4,persuasive,5,0.726,substantive,detl_pos,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1
S4_R_5uNAgCiL3devAav_pers,R_5uNAgCiL3devAav,S4,persuasive,5,0.764,unclassifiable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5vU6sLKLc8ydT21_notpers,R_5vU6sLKLc8ydT21,S4,not_persuasive,5,0.642,no_answer,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
S4_R_5vU6sLKLc8ydT21_pers,R_5vU6sLKLc8ydT21,S4,persuasive,5,0.956,no_answer,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5wD6QyUQZan1cRz_notpers,R_5wD6QyUQZan1cRz,S4,not_persuasive,5,0.85,substantive,mech_neg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S4_R_5wD6QyUQZan1cRz_pers,R_5wD6QyUQZan1cRz,S4,persuasive,5,0.822,substantive,evid_pos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1
S4_R_5wGISfxt6rIxZur_notpers,R_5wGISfxt6rIxZur,S4,not_persuasive,5,0.928,substantive,deep_neg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
S4_R_5wGISfxt6rIxZur_pers,R_5wGISfxt6rIxZur,S4,persuasive,5,0.95,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5wi7Bdnet5pkTCZ_notpers,R_5wi7Bdnet5pkTCZ,S4,not_persuasive,5,0.872,substantive,bias_neg,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
S4_R_5wi7Bdnet5pkTCZ_pers,R_5wi7Bdnet5pkTCZ,S4,persuasive,5,0.822,substantive,evid_pos,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1
S4_R_5wiy2MBnZYIPBEg_notpers,R_5wiy2MBnZYIPBEg,S4,not_persuasive,5,0.712,substantive,evid_neg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
S4_R_5wiy2MBnZYIPBEg_pers,R_5wiy2MBnZYIPBEg,S4,persuasive,5,0.802,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
S4_R_5wowld4JJ0H0jqU_pers,R_5wowld4JJ0H0jqU,S4,persuasive,5,0.88,substantive,conx_pos,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
S4_R_5wz0oh7cwNr4yiZ_notpers,R_5wz0oh7cwNr4yiZ,S4,not_persuasive,5,0.916,substantive,mech_neg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S4_R_5wz0oh7cwNr4yiZ_pers,R_5wz0oh7cwNr4yiZ,S4,persuasive,5,0.84,substantive,detl_pos,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5wzspT6xuOEJw0V_notpers,R_5wzspT6xuOEJw0V,S4,not_persuasive,5,0.886,substantive,angr_neg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S4_R_5wzspT6xuOEJw0V_pers,R_5wzspT6xuOEJw0V,S4,persuasive,5,0.896,substantive,angr_neg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S4_R_5xMIVl6U4MRUVl7_notpers,R_5xMIVl6U4MRUVl7,S4,not_persuasive,5,0.794,no_answer,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5xMIVl6U4MRUVl7_pers,R_5xMIVl6U4MRUVl7,S4,persuasive,5,0.838,no_answer,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5z6d6B58mGY6fPA_notpers,R_5z6d6B58mGY6fPA,S4,not_persuasive,5,0.828,substantive,detl_pos,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5z6d6B58mGY6fPA_pers,R_5z6d6B58mGY6fPA,S4,persuasive,5,0.79,substantive,conx_pos,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5z8TNvR0q7wFXKm_notpers,R_5z8TNvR0q7wFXKm,S4,not_persuasive,5,0.778,substantive,emot_neg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
S4_R_5z8TNvR0q7wFXKm_pers,R_5z8TNvR0q7wFXKm,S4,persuasive,5,0.818,meta_or_off_topic,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5zTV4cLbZE6ceeR_notpers,R_5zTV4cLbZE6ceeR,S4,not_persuasive,5,0.808,no_answer,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_5zTV4cLbZE6ceeR_pers,R_5zTV4cLbZE6ceeR,S4,persuasive,5,0.946,substantive,angr_neg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S4_R_5zr9o9d24lGqICQ_notpers,R_5zr9o9d24lGqICQ,S4,not_persuasive,5,0.716,substantive,evid_neg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
S4_R_5zr9o9d24lGqICQ_pers,R_5zr9o9d24lGqICQ,S4,persuasive,5,0.88,substantive,evid_pos,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
S4_R_606QGBuUh9hShR1_notpers,R_606QGBuUh9hShR1,S4,not_persuasive,5,0.882,no_answer,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_606QGBuUh9hShR1_pers,R_606QGBuUh9hShR1,S4,persuasive,5,0.89,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_60GKy9vSK9gCd0J_notpers,R_60GKy9vSK9gCd0J,S4,not_persuasive,5,0.748,substantive,deep_neg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
S4_R_60GKy9vSK9gCd0J_pers,R_60GKy9vSK9gCd0J,S4,persuasive,5,0.78,substantive,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_60P3truMmU9dJoA_pers,R_60P3truMmU9dJoA,S4,persuasive,5,0.896,substantive,evid_pos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_60ZpxYx80z8Ci14_notpers,R_60ZpxYx80z8Ci14,S4,not_persuasive,5,0.89,substantive,angr_neg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
S4_R_60ZpxYx80z8Ci14_pers,R_60ZpxYx80z8Ci14,S4,persuasive,5,0.94,substantive,angr_neg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
S4_R_60wfab9kLVQXyJr_notpers,R_60wfab9kLVQXyJr,S4,not_persuasive,5,0.884,no_answer,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_60wfab9kLVQXyJr_pers,R_60wfab9kLVQXyJr,S4,persuasive,5,0.758,substantive,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4_R_61LeWQF3k2BIxJW_notpers,R_61LeWQF3k2BIxJW,S4,not_persuasive,5,0.94,substantive,evid_neg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S4_R_61LeWQF3k2BIxJW_pers,R_61LeWQF3k2BIxJW,S4,persuasive,5,0.864,substantive,evid_neg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
S4_R_61M1ot4i5hD2E4f_notpers,R_61M1ot4i5hD2E4f,S4,not_persuasive,5,0.728,substantive,detl_pos,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1
